FPGA idle power [mW]:,3573.3

Program energy [mJ]:,10.23

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-2.1
20000,0.001,34.9
40000,0.002,32.0
60000,0.003,20.5
80000,0.004,16.2
100000,0.005,23.4
120000,0.006,47.8
140000,0.007,34.9
160000,0.008,21.9
180000,0.009,18.1
200000,0.010,20.5
220000,0.011,4.7
240000,0.012,17.6
260000,0.013,13.3
280000,0.014,16.2
300000,0.015,7.6
320000,0.016,21.9
340000,0.017,10.4
360000,0.018,10.3
380000,0.019,14.7
400000,0.020,16.2
420000,0.021,10.4
440000,0.022,3.2
460000,0.023,13.3
480000,0.024,11.9
500000,0.025,11.9
520000,0.026,19.1
540000,0.027,8.8
560000,0.028,14.7
580000,0.029,13.3
600000,0.030,11.9
620000,0.031,10.4
640000,0.032,13.3
660000,0.033,16.2
680000,0.034,10.4
700000,0.035,10.4
720000,0.036,16.5
740000,0.037,10.4
760000,0.038,6.1
780000,0.039,20.5
800000,0.040,7.6
820000,0.041,11.9
840000,0.042,11.9
860000,0.043,14.7
880000,0.044,83.8
900000,0.045,112.6
920000,0.046,102.5
940000,0.047,98.2
960000,0.048,98.2
980000,0.049,98.2
1000000,0.050,102.5
1020000,0.051,101.1
1040000,0.052,89.6
1060000,0.053,103.9
1080000,0.054,120.3
1100000,0.055,108.3
1120000,0.056,101.1
1140000,0.057,108.3
1160000,0.058,99.6
1180000,0.059,106.8
1200000,0.060,91.0
1220000,0.061,103.9
1240000,0.062,96.8
1260000,0.063,98.6
1280000,0.064,102.5
1300000,0.065,101.1
1320000,0.066,98.2
1340000,0.067,111.1
1360000,0.068,102.5
1380000,0.069,93.9
1400000,0.070,108.3
1420000,0.071,102.5
1440000,0.072,106.4
1460000,0.073,96.8
1480000,0.074,99.6
1500000,0.075,106.8
1520000,0.076,92.4
1540000,0.077,115.5
1560000,0.078,108.3
1580000,0.079,99.6
1600000,0.080,105.4
1620000,0.081,106.4
1640000,0.082,98.2
1660000,0.083,105.4
1680000,0.084,91.0
1700000,0.085,108.3
1720000,0.086,109.7
1740000,0.087,101.1
1760000,0.088,98.2
1780000,0.089,102.5
1800000,0.090,111.0
1820000,0.091,115.5
1840000,0.092,89.6
1860000,0.093,96.8
1880000,0.094,109.7
1900000,0.095,103.9
1920000,0.096,92.4
1940000,0.097,92.4
1960000,0.098,106.8
1980000,0.099,107.9
2000000,0.100,95.3
2020000,0.101,108.3
2040000,0.102,111.1
2060000,0.103,105.4
2080000,0.104,108.3
2100000,0.105,105.4
2120000,0.106,103.9
2140000,0.107,101.1
2160000,0.108,106.4
2180000,0.109,103.9
2200000,0.110,108.3
2220000,0.111,99.6
2240000,0.112,103.9
2260000,0.113,101.1
2280000,0.114,99.6
2300000,0.115,103.9
2320000,0.116,95.3
2340000,0.117,100.2
2360000,0.118,49.3
2380000,0.119,13.3
2400000,0.120,56.5
2420000,0.121,86.7
2440000,0.122,92.4
2460000,0.123,91.0
2480000,0.124,93.9
2500000,0.125,86.7
2520000,0.126,84.7
2540000,0.127,93.9
2560000,0.128,102.5
2580000,0.129,85.2
2600000,0.130,89.6
2620000,0.131,83.8
2640000,0.132,93.9
2660000,0.133,86.7
2680000,0.134,95.3
2700000,0.135,95.5
2720000,0.136,89.6
2740000,0.137,89.6
2760000,0.138,95.3
2780000,0.139,91.0
2800000,0.140,95.3
2820000,0.141,19.1
