FPGA idle power [mW]:,3578.3

Program energy [mJ]:,14.88

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,76.6
20000,0.001,101.8
40000,0.002,101.8
60000,0.003,100.4
80000,0.004,96.1
100000,0.005,106.1
120000,0.006,83.1
140000,0.007,34.2
160000,0.008,127.7
180000,0.009,129.3
200000,0.010,123.4
220000,0.011,117.6
240000,0.012,147.9
260000,0.013,143.5
280000,0.014,73.0
300000,0.015,87.4
320000,0.016,140.7
340000,0.017,147.9
360000,0.018,141.7
380000,0.019,146.4
400000,0.020,145.0
420000,0.021,143.5
440000,0.022,139.2
460000,0.023,147.9
480000,0.024,145.0
500000,0.025,146.4
520000,0.026,139.2
540000,0.027,151.0
560000,0.028,133.5
580000,0.029,143.5
600000,0.030,142.1
620000,0.031,143.5
640000,0.032,146.4
660000,0.033,149.3
680000,0.034,143.5
700000,0.035,146.4
720000,0.036,146.3
740000,0.037,140.7
760000,0.038,133.5
780000,0.039,142.1
800000,0.040,147.9
820000,0.041,139.2
840000,0.042,139.2
860000,0.043,143.5
880000,0.044,145.0
900000,0.045,143.2
920000,0.046,146.4
940000,0.047,143.5
960000,0.048,145.0
980000,0.049,140.7
1000000,0.050,136.4
1020000,0.051,137.8
1040000,0.052,133.5
1060000,0.053,142.1
1080000,0.054,135.5
1100000,0.055,133.5
1120000,0.056,145.0
1140000,0.057,143.5
1160000,0.058,139.2
1180000,0.059,139.2
1200000,0.060,142.1
1220000,0.061,143.5
1240000,0.062,132.0
1260000,0.063,141.7
1280000,0.064,139.2
1300000,0.065,145.0
1320000,0.066,142.1
1340000,0.067,142.1
1360000,0.068,137.8
1380000,0.069,147.9
1400000,0.070,130.6
1420000,0.071,140.7
1440000,0.072,141.7
1460000,0.073,127.7
1480000,0.074,133.5
1500000,0.075,132.0
1520000,0.076,126.3
1540000,0.077,126.3
1560000,0.078,123.4
1580000,0.079,124.8
1600000,0.080,134.9
1620000,0.081,124.6
1640000,0.082,132.0
1660000,0.083,132.0
1680000,0.084,133.5
1700000,0.085,149.3
1720000,0.086,137.8
1740000,0.087,140.7
1760000,0.088,143.5
1780000,0.089,143.5
1800000,0.090,143.2
1820000,0.091,147.9
1840000,0.092,139.2
1860000,0.093,147.9
1880000,0.094,113.3
1900000,0.095,54.3
1920000,0.096,96.1
1940000,0.097,109.0
1960000,0.098,107.6
1980000,0.099,109.1
2000000,0.100,106.1
2020000,0.101,109.0
2040000,0.102,107.6
2060000,0.103,101.8
2080000,0.104,119.1
2100000,0.105,114.8
2120000,0.106,101.8
2140000,0.107,104.7
2160000,0.108,110.7
2180000,0.109,107.6
2200000,0.110,100.4
2220000,0.111,98.9
2240000,0.112,109.0
2260000,0.113,106.1
2280000,0.114,98.9
2300000,0.115,109.0
