FPGA idle power [mW]:,3554.2

Program energy [mJ]:,6.46

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,1.5
20000,0.001,38.2
40000,0.002,32.4
60000,0.003,20.9
80000,0.004,31.0
100000,0.005,31.0
120000,0.006,25.2
140000,0.007,20.9
160000,0.008,39.6
180000,0.009,46.5
200000,0.010,41.0
220000,0.011,36.7
240000,0.012,32.4
260000,0.013,52.6
280000,0.014,49.7
300000,0.015,22.3
320000,0.016,42.5
340000,0.017,58.3
360000,0.018,68.2
380000,0.019,56.9
400000,0.020,54.0
420000,0.021,61.2
440000,0.022,59.7
460000,0.023,65.5
480000,0.024,64.1
500000,0.025,58.3
520000,0.026,69.8
540000,0.027,66.6
560000,0.028,62.6
580000,0.029,64.1
600000,0.030,59.7
620000,0.031,74.1
640000,0.032,64.1
660000,0.033,56.9
680000,0.034,65.5
700000,0.035,61.2
720000,0.036,65.1
740000,0.037,61.2
760000,0.038,64.1
780000,0.039,64.1
800000,0.040,66.9
820000,0.041,61.2
840000,0.042,64.1
860000,0.043,59.7
880000,0.044,65.5
900000,0.045,68.2
920000,0.046,68.4
940000,0.047,61.2
960000,0.048,65.5
980000,0.049,61.2
1000000,0.050,58.3
1020000,0.051,68.4
1040000,0.052,58.3
1060000,0.053,48.2
1080000,0.054,57.3
1100000,0.055,55.4
1120000,0.056,58.3
1140000,0.057,46.8
1160000,0.058,54.0
1180000,0.059,55.4
1200000,0.060,62.6
1220000,0.061,55.4
1240000,0.062,48.2
1260000,0.063,62.0
1280000,0.064,59.7
1300000,0.065,66.9
1320000,0.066,64.1
1340000,0.067,62.6
1360000,0.068,68.4
1380000,0.069,59.7
1400000,0.070,64.1
1420000,0.071,64.1
1440000,0.072,60.4
1460000,0.073,61.2
1480000,0.074,59.7
1500000,0.075,66.9
1520000,0.076,66.9
1540000,0.077,58.3
1560000,0.078,64.1
1580000,0.079,62.6
1600000,0.080,56.9
1620000,0.081,58.9
1640000,0.082,58.3
1660000,0.083,64.1
1680000,0.084,61.2
1700000,0.085,66.9
1720000,0.086,52.6
1740000,0.087,52.6
1760000,0.088,66.9
1780000,0.089,65.5
1800000,0.090,57.3
1820000,0.091,48.2
1840000,0.092,56.9
1860000,0.093,23.8
1880000,0.094,51.1
1900000,0.095,58.3
1920000,0.096,58.3
1940000,0.097,65.5
1960000,0.098,59.7
1980000,0.099,51.1
2000000,0.100,58.3
2020000,0.101,59.7
2040000,0.102,61.2
2060000,0.103,62.6
2080000,0.104,59.7
2100000,0.105,55.4
2120000,0.106,61.2
2140000,0.107,58.3
2160000,0.108,65.1
2180000,0.109,62.6
2200000,0.110,69.8
2220000,0.111,69.8
2240000,0.112,64.1
2260000,0.113,59.7
