FPGA idle power [mW]:,3570.9

Program energy [mJ]:,11.70

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,30.1
20000,0.001,84.8
40000,0.002,83.3
60000,0.003,63.2
80000,0.004,89.1
100000,0.005,79.0
120000,0.006,90.2
140000,0.007,44.5
160000,0.008,56.0
180000,0.009,104.9
200000,0.010,102.0
220000,0.011,92.0
240000,0.012,102.0
260000,0.013,115.0
280000,0.014,116.4
300000,0.015,36.0
320000,0.016,90.5
340000,0.017,107.8
360000,0.018,112.1
380000,0.019,109.2
400000,0.020,112.1
420000,0.021,117.9
440000,0.022,122.2
460000,0.023,117.9
480000,0.024,128.9
500000,0.025,126.5
520000,0.026,123.6
540000,0.027,130.8
560000,0.028,120.7
580000,0.029,113.5
600000,0.030,123.6
620000,0.031,104.9
640000,0.032,107.8
660000,0.033,115.0
680000,0.034,116.4
700000,0.035,115.0
720000,0.036,94.8
740000,0.037,113.5
760000,0.038,110.7
780000,0.039,106.3
800000,0.040,96.3
820000,0.041,129.4
840000,0.042,128.9
860000,0.043,122.2
880000,0.044,116.4
900000,0.045,132.2
920000,0.046,120.7
940000,0.047,120.7
960000,0.048,120.7
980000,0.049,132.2
1000000,0.050,117.9
1020000,0.051,116.5
1040000,0.052,116.4
1060000,0.053,104.9
1080000,0.054,112.1
1100000,0.055,116.4
1120000,0.056,93.4
1140000,0.057,107.8
1160000,0.058,115.0
1180000,0.059,112.1
1200000,0.060,116.5
1220000,0.061,123.6
1240000,0.062,125.0
1260000,0.063,125.0
1280000,0.064,116.4
1300000,0.065,127.9
1320000,0.066,125.0
1340000,0.067,122.2
1360000,0.068,122.2
1380000,0.069,121.2
1400000,0.070,109.2
1420000,0.071,107.8
1440000,0.072,106.3
1460000,0.073,113.5
1480000,0.074,112.1
1500000,0.075,110.7
1520000,0.076,110.7
1540000,0.077,112.1
1560000,0.078,113.4
1580000,0.079,116.4
1600000,0.080,116.4
1620000,0.081,115.0
1640000,0.082,132.2
1660000,0.083,122.2
1680000,0.084,120.7
1700000,0.085,120.7
1720000,0.086,76.1
1740000,0.087,57.7
1760000,0.088,94.8
1780000,0.089,100.6
1800000,0.090,99.2
1820000,0.091,94.8
1840000,0.092,94.8
1860000,0.093,90.5
1880000,0.094,102.0
1900000,0.095,97.7
1920000,0.096,102.6
1940000,0.097,93.4
1960000,0.098,100.6
1980000,0.099,102.0
2000000,0.100,92.0
2020000,0.101,92.0
2040000,0.102,100.6
2060000,0.103,104.9
2080000,0.104,93.4
2100000,0.105,84.0
2120000,0.106,102.0
2140000,0.107,104.9
2160000,0.108,103.5
2180000,0.109,94.8
