FPGA idle power [mW]:,3561.5

Program energy [mJ]:,10.25

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,28.0
20000,0.001,45.3
40000,0.002,40.9
60000,0.003,48.5
80000,0.004,49.6
100000,0.005,52.4
120000,0.006,52.4
140000,0.007,17.9
160000,0.008,56.8
180000,0.009,79.8
200000,0.010,88.4
220000,0.011,75.5
240000,0.012,99.6
260000,0.013,111.4
280000,0.014,97.0
300000,0.015,30.9
320000,0.016,82.7
340000,0.017,87.0
360000,0.018,98.5
380000,0.019,104.2
400000,0.020,97.0
420000,0.021,107.3
440000,0.022,115.7
460000,0.023,117.2
480000,0.024,114.3
500000,0.025,110.0
520000,0.026,120.1
540000,0.027,108.6
560000,0.028,122.9
580000,0.029,122.9
600000,0.030,104.2
620000,0.031,94.2
640000,0.032,102.8
660000,0.033,92.7
680000,0.034,89.8
700000,0.035,87.0
720000,0.036,102.8
740000,0.037,105.7
760000,0.038,104.2
780000,0.039,96.5
800000,0.040,104.2
820000,0.041,117.2
840000,0.042,121.5
860000,0.043,104.2
880000,0.044,118.6
900000,0.045,120.1
920000,0.046,121.5
940000,0.047,117.2
960000,0.048,112.0
980000,0.049,115.7
1000000,0.050,105.7
1020000,0.051,85.5
1040000,0.052,107.1
1060000,0.053,107.1
1080000,0.054,104.2
1100000,0.055,88.4
1120000,0.056,102.8
1140000,0.057,93.4
1160000,0.058,101.4
1180000,0.059,81.2
1200000,0.060,114.3
1220000,0.061,120.1
1240000,0.062,117.2
1260000,0.063,115.7
1280000,0.064,110.0
1300000,0.065,121.5
1320000,0.066,116.6
1340000,0.067,118.6
1360000,0.068,117.2
1380000,0.069,91.3
1400000,0.070,105.7
1420000,0.071,98.5
1440000,0.072,94.2
1460000,0.073,98.5
1480000,0.074,102.8
1500000,0.075,102.7
1520000,0.076,85.5
1540000,0.077,92.7
1560000,0.078,105.7
1580000,0.079,112.9
1600000,0.080,118.6
1620000,0.081,121.5
1640000,0.082,120.1
1660000,0.083,114.3
1680000,0.084,113.5
1700000,0.085,128.7
1720000,0.086,45.3
1740000,0.087,58.2
1760000,0.088,71.1
1780000,0.089,79.8
1800000,0.090,78.3
1820000,0.091,76.9
1840000,0.092,72.6
1860000,0.093,67.1
1880000,0.094,85.5
1900000,0.095,87.0
1920000,0.096,68.3
1940000,0.097,69.7
1960000,0.098,85.5
1980000,0.099,82.7
2000000,0.100,56.8
2020000,0.101,79.8
2040000,0.102,90.3
2060000,0.103,76.9
2080000,0.104,76.9
2100000,0.105,72.6
2120000,0.106,76.9
2140000,0.107,87.0
2160000,0.108,74.0
2180000,0.109,81.2
