FPGA idle power [mW]:,3574.6

Program energy [mJ]:,10.15

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,0.5
20000,0.001,35.0
40000,0.002,45.1
60000,0.003,19.2
80000,0.004,19.9
100000,0.005,42.2
120000,0.006,35.0
140000,0.007,30.7
160000,0.008,20.6
180000,0.009,27.8
200000,0.010,33.6
220000,0.011,27.8
240000,0.012,26.4
260000,0.013,21.4
280000,0.014,30.7
300000,0.015,22.1
320000,0.016,14.9
340000,0.017,17.8
360000,0.018,22.1
380000,0.019,17.8
400000,0.020,17.8
420000,0.021,19.2
440000,0.022,16.8
460000,0.023,25.0
480000,0.024,20.6
500000,0.025,17.8
520000,0.026,10.6
540000,0.027,82.5
560000,0.028,109.8
580000,0.029,101.2
600000,0.030,102.6
620000,0.031,97.3
640000,0.032,111.3
660000,0.033,117.0
680000,0.034,112.7
700000,0.035,118.5
720000,0.036,118.5
740000,0.037,119.9
760000,0.038,115.6
780000,0.039,118.5
800000,0.040,123.7
820000,0.041,114.2
840000,0.042,101.2
860000,0.043,107.0
880000,0.044,104.1
900000,0.045,107.0
920000,0.046,109.8
940000,0.047,107.0
960000,0.048,107.0
980000,0.049,105.1
1000000,0.050,96.9
1020000,0.051,107.0
1040000,0.052,121.3
1060000,0.053,124.2
1080000,0.054,119.9
1100000,0.055,119.9
1120000,0.056,112.7
1140000,0.057,118.5
1160000,0.058,126.8
1180000,0.059,118.5
1200000,0.060,112.7
1220000,0.061,105.5
1240000,0.062,108.4
1260000,0.063,96.9
1280000,0.064,95.5
1300000,0.065,108.4
1320000,0.066,112.7
1340000,0.067,89.6
1360000,0.068,105.5
1380000,0.069,102.6
1400000,0.070,111.3
1420000,0.071,118.5
1440000,0.072,118.5
1460000,0.073,119.9
1480000,0.074,114.2
1500000,0.075,108.4
1520000,0.076,120.6
1540000,0.077,121.3
1560000,0.078,114.2
1580000,0.079,112.7
1600000,0.080,109.8
1620000,0.081,101.2
1640000,0.082,102.6
1660000,0.083,99.8
1680000,0.084,105.5
1700000,0.085,112.8
1720000,0.086,109.8
1740000,0.087,102.6
1760000,0.088,95.5
1780000,0.089,107.0
1800000,0.090,122.8
1820000,0.091,115.6
1840000,0.092,109.8
1860000,0.093,124.2
1880000,0.094,126.8
1900000,0.095,99.8
1920000,0.096,19.2
1940000,0.097,42.2
1960000,0.098,91.1
1980000,0.099,102.6
2000000,0.100,78.2
2020000,0.101,89.7
2040000,0.102,86.8
2060000,0.103,91.1
2080000,0.104,92.6
2100000,0.105,95.5
2120000,0.106,91.1
2140000,0.107,92.6
2160000,0.108,81.1
2180000,0.109,92.6
2200000,0.110,95.5
2220000,0.111,96.9
2240000,0.112,92.7
2260000,0.113,86.8
2280000,0.114,94.0
2300000,0.115,91.1
2320000,0.116,95.5
2340000,0.117,95.5
