FPGA idle power [mW]:,3563.7

Program energy [mJ]:,11.86

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.0
20000,0.001,61.8
40000,0.002,83.3
60000,0.003,57.4
80000,0.004,68.9
100000,0.005,80.5
120000,0.006,92.7
140000,0.007,80.5
160000,0.008,14.3
180000,0.009,109.2
200000,0.010,110.7
220000,0.011,116.4
240000,0.012,90.5
260000,0.013,117.9
280000,0.014,132.2
300000,0.015,69.5
320000,0.016,54.6
340000,0.017,96.3
360000,0.018,115.0
380000,0.019,115.0
400000,0.020,112.1
420000,0.021,103.5
440000,0.022,119.3
460000,0.023,127.9
480000,0.024,122.2
500000,0.025,112.1
520000,0.026,123.6
540000,0.027,129.4
560000,0.028,127.9
580000,0.029,129.4
600000,0.030,127.9
620000,0.031,135.1
640000,0.032,126.5
660000,0.033,131.5
680000,0.034,129.4
700000,0.035,125.1
720000,0.036,127.9
740000,0.037,130.8
760000,0.038,133.7
780000,0.039,130.8
800000,0.040,133.7
820000,0.041,126.5
840000,0.042,131.5
860000,0.043,142.3
880000,0.044,130.8
900000,0.045,126.5
920000,0.046,133.7
940000,0.047,135.1
960000,0.048,129.4
980000,0.049,99.2
1000000,0.050,115.0
1020000,0.051,109.8
1040000,0.052,110.7
1060000,0.053,107.8
1080000,0.054,107.8
1100000,0.055,117.9
1120000,0.056,106.4
1140000,0.057,97.7
1160000,0.058,104.9
1180000,0.059,119.3
1200000,0.060,131.5
1220000,0.061,127.9
1240000,0.062,123.6
1260000,0.063,126.5
1280000,0.064,130.8
1300000,0.065,122.2
1320000,0.066,123.6
1340000,0.067,129.4
1360000,0.068,136.6
1380000,0.069,123.7
1400000,0.070,126.5
1420000,0.071,127.9
1440000,0.072,130.8
1460000,0.073,129.4
1480000,0.074,127.9
1500000,0.075,127.9
1520000,0.076,127.9
1540000,0.077,135.1
1560000,0.078,126.8
1580000,0.079,135.1
1600000,0.080,122.2
1620000,0.081,133.7
1640000,0.082,125.1
1660000,0.083,119.3
1680000,0.084,43.1
1700000,0.085,93.4
1720000,0.086,89.1
1740000,0.087,88.1
1760000,0.088,103.5
1780000,0.089,102.0
1800000,0.090,93.4
1820000,0.091,106.4
1840000,0.092,96.3
1860000,0.093,100.6
1880000,0.094,103.5
1900000,0.095,90.5
1920000,0.096,86.5
1940000,0.097,99.2
1960000,0.098,87.6
1980000,0.099,99.2
2000000,0.100,92.0
2020000,0.101,97.7
2040000,0.102,99.2
2060000,0.103,89.1
2080000,0.104,100.6
2100000,0.105,91.2
2120000,0.106,90.5
2140000,0.107,93.4
