FPGA idle power [mW]:,3560.6

Program energy [mJ]:,10.43

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,34.6
20000,0.001,64.9
40000,0.002,44.7
60000,0.003,40.4
80000,0.004,67.7
100000,0.005,57.7
120000,0.006,70.6
140000,0.007,34.6
160000,0.008,23.0
180000,0.009,37.5
200000,0.010,37.5
220000,0.011,27.4
240000,0.012,30.3
260000,0.013,34.6
280000,0.014,31.8
300000,0.015,39.0
320000,0.016,37.5
340000,0.017,26.1
360000,0.018,36.1
380000,0.019,39.0
400000,0.020,41.8
420000,0.021,43.3
440000,0.022,28.9
460000,0.023,86.4
480000,0.024,105.1
500000,0.025,100.8
520000,0.026,105.1
540000,0.027,95.1
560000,0.028,93.6
580000,0.029,105.1
600000,0.030,86.4
620000,0.031,92.2
640000,0.032,100.8
660000,0.033,106.6
680000,0.034,89.3
700000,0.035,89.6
720000,0.036,100.8
740000,0.037,92.2
760000,0.038,96.5
780000,0.039,102.3
800000,0.040,90.7
820000,0.041,90.7
840000,0.042,96.5
860000,0.043,95.1
880000,0.044,94.3
900000,0.045,103.7
920000,0.046,96.5
940000,0.047,93.6
960000,0.048,92.2
980000,0.049,102.3
1000000,0.050,105.1
1020000,0.051,95.1
1040000,0.052,95.1
1060000,0.053,94.3
1080000,0.054,100.8
1100000,0.055,93.6
1120000,0.056,102.3
1140000,0.057,96.5
1160000,0.058,106.6
1180000,0.059,95.1
1200000,0.060,109.5
1220000,0.061,103.7
1240000,0.062,97.4
1260000,0.063,93.6
1280000,0.064,99.4
1300000,0.065,105.1
1320000,0.066,106.6
1340000,0.067,95.1
1360000,0.068,90.7
1380000,0.069,93.6
1400000,0.070,103.7
1420000,0.071,102.0
1440000,0.072,92.2
1460000,0.073,105.1
1480000,0.074,103.7
1500000,0.075,97.9
1520000,0.076,102.3
1540000,0.077,99.4
1560000,0.078,93.6
1580000,0.079,96.5
1600000,0.080,89.6
1620000,0.081,108.0
1640000,0.082,108.0
1660000,0.083,108.0
1680000,0.084,100.8
1700000,0.085,99.4
1720000,0.086,109.5
1740000,0.087,96.5
1760000,0.088,95.1
1780000,0.089,98.9
1800000,0.090,97.9
1820000,0.091,105.1
1840000,0.092,99.4
1860000,0.093,106.6
1880000,0.094,99.4
1900000,0.095,96.5
1920000,0.096,105.1
1940000,0.097,96.5
1960000,0.098,47.8
1980000,0.099,56.2
2000000,0.100,83.6
2020000,0.101,100.8
2040000,0.102,77.8
2060000,0.103,89.3
2080000,0.104,95.1
2100000,0.105,77.8
2120000,0.106,83.6
2140000,0.107,98.9
2160000,0.108,87.9
2180000,0.109,83.6
2200000,0.110,89.3
2220000,0.111,80.7
2240000,0.112,85.0
2260000,0.113,80.7
2280000,0.114,92.2
2300000,0.115,93.6
2320000,0.116,89.6
2340000,0.117,85.0
2360000,0.118,89.3
2380000,0.119,93.6
2400000,0.120,90.7
2420000,0.121,79.2
2440000,0.122,74.9
