FPGA idle power [mW]:,3545.9

Program energy [mJ]:,8.09

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.9
20000,0.001,53.7
40000,0.002,59.4
60000,0.003,24.9
80000,0.004,33.1
100000,0.005,53.7
120000,0.006,52.2
140000,0.007,37.8
160000,0.008,29.2
180000,0.009,32.1
200000,0.010,30.6
220000,0.011,30.6
240000,0.012,29.2
260000,0.013,31.5
280000,0.014,32.1
300000,0.015,32.1
320000,0.016,22.0
340000,0.017,33.5
360000,0.018,23.4
380000,0.019,32.1
400000,0.020,30.6
420000,0.021,29.2
440000,0.022,25.3
460000,0.023,22.0
480000,0.024,26.3
500000,0.025,56.5
520000,0.026,60.9
540000,0.027,56.5
560000,0.028,62.3
580000,0.029,58.0
600000,0.030,59.4
620000,0.031,70.3
640000,0.032,70.9
660000,0.033,58.0
680000,0.034,68.0
700000,0.035,65.2
720000,0.036,60.9
740000,0.037,62.3
760000,0.038,68.0
780000,0.039,62.3
800000,0.040,61.0
820000,0.041,63.7
840000,0.042,59.4
860000,0.043,69.5
880000,0.044,63.7
900000,0.045,65.2
920000,0.046,65.2
940000,0.047,66.6
960000,0.048,68.0
980000,0.049,64.1
1000000,0.050,66.6
1020000,0.051,73.8
1040000,0.052,70.9
1060000,0.053,68.0
1080000,0.054,60.9
1100000,0.055,69.5
1120000,0.056,62.3
1140000,0.057,63.7
1160000,0.058,67.2
1180000,0.059,62.3
1200000,0.060,65.2
1220000,0.061,73.8
1240000,0.062,65.2
1260000,0.063,65.2
1280000,0.064,63.7
1300000,0.065,65.2
1320000,0.066,62.3
1340000,0.067,74.9
1360000,0.068,63.7
1380000,0.069,63.7
1400000,0.070,76.7
1420000,0.071,62.3
1440000,0.072,68.0
1460000,0.073,65.2
1480000,0.074,66.6
1500000,0.075,63.7
1520000,0.076,68.7
1540000,0.077,62.3
1560000,0.078,66.6
1580000,0.079,59.4
1600000,0.080,65.2
1620000,0.081,63.7
1640000,0.082,65.2
1660000,0.083,68.0
1680000,0.084,66.6
1700000,0.085,61.0
1720000,0.086,70.9
1740000,0.087,68.0
1760000,0.088,68.0
1780000,0.089,68.0
1800000,0.090,62.3
1820000,0.091,69.5
1840000,0.092,63.7
1860000,0.093,56.5
1880000,0.094,62.5
1900000,0.095,65.2
1920000,0.096,60.9
1940000,0.097,69.5
1960000,0.098,75.2
1980000,0.099,65.2
2000000,0.100,72.4
2020000,0.101,65.2
2040000,0.102,62.3
2060000,0.103,62.5
2080000,0.104,66.6
2100000,0.105,60.9
2120000,0.106,62.3
2140000,0.107,75.2
2160000,0.108,63.7
2180000,0.109,70.9
2200000,0.110,66.6
2220000,0.111,59.4
2240000,0.112,30.0
2260000,0.113,32.1
2280000,0.114,68.0
2300000,0.115,81.0
2320000,0.116,70.9
2340000,0.117,68.0
2360000,0.118,68.0
2380000,0.119,75.2
2400000,0.120,76.7
2420000,0.121,73.4
2440000,0.122,69.5
2460000,0.123,76.7
2480000,0.124,73.8
2500000,0.125,70.9
2520000,0.126,60.9
2540000,0.127,65.2
2560000,0.128,70.9
2580000,0.129,68.0
2600000,0.130,70.3
2620000,0.131,62.3
2640000,0.132,83.9
2660000,0.133,69.5
2680000,0.134,69.5
2700000,0.135,53.7
