FPGA idle power [mW]:,3573.1

Program energy [mJ]:,12.83

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,26.5
20000,0.001,92.6
40000,0.002,68.2
60000,0.003,72.5
80000,0.004,91.2
100000,0.005,92.6
120000,0.006,45.2
140000,0.007,53.8
160000,0.008,81.1
180000,0.009,91.2
200000,0.010,79.7
220000,0.011,95.5
240000,0.012,115.7
260000,0.013,107.0
280000,0.014,33.8
300000,0.015,91.2
320000,0.016,112.8
340000,0.017,122.8
360000,0.018,118.5
380000,0.019,122.8
400000,0.020,124.3
420000,0.021,135.8
440000,0.022,140.1
460000,0.023,137.6
480000,0.024,138.7
500000,0.025,137.2
520000,0.026,130.0
540000,0.027,140.1
560000,0.028,132.9
580000,0.029,143.0
600000,0.030,120.0
620000,0.031,122.8
640000,0.032,120.5
660000,0.033,120.0
680000,0.034,121.4
700000,0.035,121.4
720000,0.036,128.6
740000,0.037,127.2
760000,0.038,121.4
780000,0.039,120.0
800000,0.040,121.4
820000,0.041,140.7
840000,0.042,140.1
860000,0.043,135.8
880000,0.044,131.5
900000,0.045,130.0
920000,0.046,137.2
940000,0.047,138.7
960000,0.048,134.4
980000,0.049,132.9
1000000,0.050,126.7
1020000,0.051,120.0
1040000,0.052,122.8
1060000,0.053,108.5
1080000,0.054,122.8
1100000,0.055,127.2
1120000,0.056,125.7
1140000,0.057,128.6
1160000,0.058,122.8
1180000,0.059,115.9
1200000,0.060,134.4
1220000,0.061,141.6
1240000,0.062,135.8
1260000,0.063,127.2
1280000,0.064,132.9
1300000,0.065,140.1
1320000,0.066,130.0
1340000,0.067,131.5
1360000,0.068,131.4
1380000,0.069,144.4
1400000,0.070,117.1
1420000,0.071,120.0
1440000,0.072,121.4
1460000,0.073,122.8
1480000,0.074,127.2
1500000,0.075,121.4
1520000,0.076,124.3
1540000,0.077,129.8
1560000,0.078,125.7
1580000,0.079,125.7
1600000,0.080,128.6
1620000,0.081,138.7
1640000,0.082,137.2
1660000,0.083,125.7
1680000,0.084,134.4
1700000,0.085,132.9
1720000,0.086,128.3
1740000,0.087,102.7
1760000,0.088,55.2
1780000,0.089,104.1
1800000,0.090,104.1
1820000,0.091,101.3
1840000,0.092,109.9
1860000,0.093,105.6
1880000,0.094,101.3
1900000,0.095,111.2
1920000,0.096,111.3
1940000,0.097,111.3
1960000,0.098,109.9
1980000,0.099,101.3
2000000,0.100,111.3
2020000,0.101,120.0
2040000,0.102,112.8
2060000,0.103,112.8
2080000,0.104,112.8
2100000,0.105,114.2
2120000,0.106,111.3
2140000,0.107,102.7
2160000,0.108,114.2
2180000,0.109,117.1
