FPGA idle power [mW]:,3554.4

Program energy [mJ]:,8.26

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,30.8
20000,0.001,38.0
40000,0.002,25.0
60000,0.003,30.8
80000,0.004,35.1
100000,0.005,25.0
120000,0.006,29.3
140000,0.007,23.6
160000,0.008,40.1
180000,0.009,42.3
200000,0.010,48.0
220000,0.011,36.5
240000,0.012,52.4
260000,0.013,59.5
280000,0.014,23.6
300000,0.015,45.2
320000,0.016,71.1
340000,0.017,78.8
360000,0.018,81.1
380000,0.019,81.1
400000,0.020,84.0
420000,0.021,104.1
440000,0.022,111.3
460000,0.023,111.3
480000,0.024,104.1
500000,0.025,102.7
520000,0.026,102.0
540000,0.027,104.1
560000,0.028,99.8
580000,0.029,96.9
600000,0.030,94.1
620000,0.031,101.3
640000,0.032,92.6
660000,0.033,104.1
680000,0.034,98.4
700000,0.035,97.4
720000,0.036,96.9
740000,0.037,96.9
760000,0.038,111.3
780000,0.039,109.9
800000,0.040,94.1
820000,0.041,121.4
840000,0.042,102.7
860000,0.043,95.5
880000,0.044,94.3
900000,0.045,108.5
920000,0.046,111.3
940000,0.047,82.6
960000,0.048,71.1
980000,0.049,82.6
1000000,0.050,84.0
1020000,0.051,85.4
1040000,0.052,76.8
1060000,0.053,81.9
1080000,0.054,82.6
1100000,0.055,66.7
1120000,0.056,71.1
1140000,0.057,101.3
1160000,0.058,105.6
1180000,0.059,108.5
1200000,0.060,99.8
1220000,0.061,95.5
1240000,0.062,108.2
1260000,0.063,92.6
1280000,0.064,94.1
1300000,0.065,98.4
1320000,0.066,101.3
1340000,0.067,101.3
1360000,0.068,104.1
1380000,0.069,92.6
1400000,0.070,104.1
1420000,0.071,103.6
1440000,0.072,99.8
1460000,0.073,101.3
1480000,0.074,99.8
1500000,0.075,105.6
1520000,0.076,108.5
1540000,0.077,92.6
1560000,0.078,98.4
1580000,0.079,105.6
1600000,0.080,105.1
1620000,0.081,50.9
1640000,0.082,36.5
1660000,0.083,65.3
1680000,0.084,59.5
1700000,0.085,66.7
1720000,0.086,62.4
1740000,0.087,63.9
1760000,0.088,66.7
1780000,0.089,60.2
1800000,0.090,69.6
1820000,0.091,78.2
1840000,0.092,72.5
1860000,0.093,61.0
1880000,0.094,63.9
1900000,0.095,68.2
1920000,0.096,65.3
1940000,0.097,49.5
1960000,0.098,63.3
1980000,0.099,68.2
2000000,0.100,65.3
2020000,0.101,63.9
2040000,0.102,71.1
