FPGA idle power [mW]:,3556.3

Program energy [mJ]:,11.22

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.7
20000,0.001,95.0
40000,0.002,105.1
60000,0.003,57.6
80000,0.004,95.0
100000,0.005,76.3
120000,0.006,86.4
140000,0.007,74.9
160000,0.008,36.1
180000,0.009,84.6
200000,0.010,82.1
220000,0.011,79.2
240000,0.012,80.7
260000,0.013,113.8
280000,0.014,123.8
300000,0.015,40.4
320000,0.016,62.0
340000,0.017,74.9
360000,0.018,84.6
380000,0.019,80.7
400000,0.020,73.5
420000,0.021,93.6
440000,0.022,93.6
460000,0.023,109.4
480000,0.024,108.0
500000,0.025,113.8
520000,0.026,115.2
540000,0.027,109.4
560000,0.028,110.9
580000,0.029,103.7
600000,0.030,97.9
620000,0.031,116.6
640000,0.032,120.9
660000,0.033,103.7
680000,0.034,103.7
700000,0.035,116.6
720000,0.036,112.5
740000,0.037,110.9
760000,0.038,97.9
780000,0.039,102.2
800000,0.040,128.1
820000,0.041,103.7
840000,0.042,95.0
860000,0.043,109.4
880000,0.044,106.6
900000,0.045,121.8
920000,0.046,103.7
940000,0.047,110.9
960000,0.048,109.4
980000,0.049,112.3
1000000,0.050,115.2
1020000,0.051,102.2
1040000,0.052,115.2
1060000,0.053,99.4
1080000,0.054,87.7
1100000,0.055,82.1
1120000,0.056,90.7
1140000,0.057,96.5
1160000,0.058,89.3
1180000,0.059,89.3
1200000,0.060,85.0
1220000,0.061,80.7
1240000,0.062,97.9
1260000,0.063,73.8
1280000,0.064,80.7
1300000,0.065,115.2
1320000,0.066,108.0
1340000,0.067,112.3
1360000,0.068,103.7
1380000,0.069,118.1
1400000,0.070,113.8
1420000,0.071,105.1
1440000,0.072,106.3
1460000,0.073,106.6
1480000,0.074,118.1
1500000,0.075,115.2
1520000,0.076,115.2
1540000,0.077,110.9
1560000,0.078,106.6
1580000,0.079,116.6
1600000,0.080,108.0
1620000,0.081,107.9
1640000,0.082,122.4
1660000,0.083,113.8
1680000,0.084,115.2
1700000,0.085,109.4
1720000,0.086,118.1
1740000,0.087,115.2
1760000,0.088,93.6
1780000,0.089,122.4
1800000,0.090,114.1
1820000,0.091,108.0
1840000,0.092,110.9
1860000,0.093,57.6
1880000,0.094,67.7
1900000,0.095,76.3
1920000,0.096,82.1
1940000,0.097,79.2
1960000,0.098,87.9
1980000,0.099,86.2
2000000,0.100,87.9
2020000,0.101,89.3
2040000,0.102,74.9
2060000,0.103,89.3
2080000,0.104,73.5
2100000,0.105,73.5
2120000,0.106,80.7
2140000,0.107,86.4
2160000,0.108,86.2
2180000,0.109,89.3
2200000,0.110,87.9
2220000,0.111,80.7
2240000,0.112,89.3
2260000,0.113,76.3
2280000,0.114,87.9
2300000,0.115,86.4
2320000,0.116,85.0
