FPGA idle power [mW]:,3557.1

Program energy [mJ]:,7.47

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,12.2
20000,0.001,20.9
40000,0.002,7.9
60000,0.003,13.7
80000,0.004,18.8
100000,0.005,28.1
120000,0.006,36.7
140000,0.007,29.5
160000,0.008,25.2
180000,0.009,5.1
200000,0.010,7.9
220000,0.011,9.4
240000,0.012,9.4
260000,0.013,12.6
280000,0.014,10.8
300000,0.015,6.5
320000,0.016,13.7
340000,0.017,19.4
360000,0.018,9.4
380000,0.019,9.4
400000,0.020,15.1
420000,0.021,12.2
440000,0.022,11.0
460000,0.023,16.6
480000,0.024,9.4
500000,0.025,9.4
520000,0.026,10.8
540000,0.027,12.2
560000,0.028,16.6
580000,0.029,-0.7
600000,0.030,13.7
620000,0.031,12.6
640000,0.032,13.7
660000,0.033,15.1
680000,0.034,10.8
700000,0.035,10.8
720000,0.036,6.5
740000,0.037,16.6
760000,0.038,12.2
780000,0.039,12.2
800000,0.040,18.8
820000,0.041,15.1
840000,0.042,9.4
860000,0.043,38.1
880000,0.044,66.9
900000,0.045,85.6
920000,0.046,75.5
940000,0.047,71.2
960000,0.048,78.4
980000,0.049,73.0
1000000,0.050,81.3
1020000,0.051,74.1
1040000,0.052,79.9
1060000,0.053,88.5
1080000,0.054,78.4
1100000,0.055,78.4
1120000,0.056,65.5
1140000,0.057,78.4
1160000,0.058,74.6
1180000,0.059,68.4
1200000,0.060,74.1
1220000,0.061,87.1
1240000,0.062,88.5
1260000,0.063,69.8
1280000,0.064,68.4
1300000,0.065,75.5
1320000,0.066,78.4
1340000,0.067,65.3
1360000,0.068,84.2
1380000,0.069,74.1
1400000,0.070,71.2
1420000,0.071,64.0
1440000,0.072,79.9
1460000,0.073,72.7
1480000,0.074,82.7
1500000,0.075,68.4
1520000,0.076,69.9
1540000,0.077,79.9
1560000,0.078,78.4
1580000,0.079,69.8
1600000,0.080,71.2
1620000,0.081,68.4
1640000,0.082,72.7
1660000,0.083,77.0
1680000,0.084,77.0
1700000,0.085,69.9
1720000,0.086,74.1
1740000,0.087,87.1
1760000,0.088,71.2
1780000,0.089,71.2
1800000,0.090,68.4
1820000,0.091,79.9
1840000,0.092,75.5
1860000,0.093,85.6
1880000,0.094,83.8
1900000,0.095,78.4
1920000,0.096,75.5
1940000,0.097,77.0
1960000,0.098,74.1
1980000,0.099,69.8
2000000,0.100,71.2
2020000,0.101,75.5
2040000,0.102,82.7
2060000,0.103,77.6
2080000,0.104,85.6
2100000,0.105,79.9
2120000,0.106,78.4
2140000,0.107,84.2
2160000,0.108,65.5
2180000,0.109,82.7
2200000,0.110,84.2
2220000,0.111,81.3
2240000,0.112,65.3
2260000,0.113,77.0
2280000,0.114,77.0
2300000,0.115,81.3
2320000,0.116,56.8
2340000,0.117,68.4
2360000,0.118,12.2
2380000,0.119,20.9
2400000,0.120,49.7
2420000,0.121,51.3
2440000,0.122,59.7
2460000,0.123,58.3
2480000,0.124,52.5
2500000,0.125,52.5
2520000,0.126,61.2
2540000,0.127,56.8
2560000,0.128,54.0
2580000,0.129,64.0
2600000,0.130,56.0
2620000,0.131,65.5
2640000,0.132,56.8
2660000,0.133,65.5
2680000,0.134,58.3
2700000,0.135,61.2
2720000,0.136,56.8
2740000,0.137,62.6
2760000,0.138,58.3
2780000,0.139,66.8
2800000,0.140,46.8
