FPGA idle power [mW]:,3554.7

Program energy [mJ]:,8.47

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,3.1
20000,0.001,67.9
40000,0.002,40.5
60000,0.003,24.7
80000,0.004,49.2
100000,0.005,55.3
120000,0.006,57.8
140000,0.007,34.8
160000,0.008,34.8
180000,0.009,37.7
200000,0.010,34.8
220000,0.011,30.5
240000,0.012,37.7
260000,0.013,34.8
280000,0.014,25.8
300000,0.015,21.8
320000,0.016,29.0
340000,0.017,27.6
360000,0.018,24.7
380000,0.019,29.0
400000,0.020,24.7
420000,0.021,27.6
440000,0.022,30.5
460000,0.023,25.8
480000,0.024,40.5
500000,0.025,54.9
520000,0.026,66.4
540000,0.027,62.1
560000,0.028,63.6
580000,0.029,67.9
600000,0.030,67.9
620000,0.031,63.6
640000,0.032,75.4
660000,0.033,70.8
680000,0.034,67.9
700000,0.035,72.2
720000,0.036,57.8
740000,0.037,76.5
760000,0.038,73.6
780000,0.039,56.4
800000,0.040,67.9
820000,0.041,69.2
840000,0.042,65.0
860000,0.043,65.0
880000,0.044,65.0
900000,0.045,69.3
920000,0.046,69.3
940000,0.047,75.1
960000,0.048,66.4
980000,0.049,63.6
1000000,0.050,73.9
1020000,0.051,65.0
1040000,0.052,63.6
1060000,0.053,65.0
1080000,0.054,67.9
1100000,0.055,73.6
1120000,0.056,79.4
1140000,0.057,63.6
1160000,0.058,66.4
1180000,0.059,70.8
1200000,0.060,63.6
1220000,0.061,59.2
1240000,0.062,76.5
1260000,0.063,67.9
1280000,0.064,69.3
1300000,0.065,67.9
1320000,0.066,67.9
1340000,0.067,75.1
1360000,0.068,81.6
1380000,0.069,63.6
1400000,0.070,76.5
1420000,0.071,66.4
1440000,0.072,73.6
1460000,0.073,72.2
1480000,0.074,65.0
1500000,0.075,65.0
1520000,0.076,60.7
1540000,0.077,75.4
1560000,0.078,60.7
1580000,0.079,77.9
1600000,0.080,79.4
1620000,0.081,72.2
1640000,0.082,69.3
1660000,0.083,57.8
1680000,0.084,70.8
1700000,0.085,73.6
1720000,0.086,70.8
1740000,0.087,53.5
1760000,0.088,77.9
1780000,0.089,73.6
1800000,0.090,62.1
1820000,0.091,69.3
1840000,0.092,73.6
1860000,0.093,62.1
1880000,0.094,69.3
1900000,0.095,70.8
1920000,0.096,70.8
1940000,0.097,63.6
1960000,0.098,69.3
1980000,0.099,57.8
2000000,0.100,63.6
2020000,0.101,70.8
2040000,0.102,72.2
2060000,0.103,60.7
2080000,0.104,72.3
2100000,0.105,73.6
2120000,0.106,72.2
2140000,0.107,67.9
2160000,0.108,66.4
2180000,0.109,70.8
2200000,0.110,62.1
2220000,0.111,63.6
2240000,0.112,19.0
2260000,0.113,49.1
2280000,0.114,79.4
2300000,0.115,77.9
2320000,0.116,77.9
2340000,0.117,76.5
2360000,0.118,76.5
2380000,0.119,77.9
2400000,0.120,67.9
2420000,0.121,76.5
2440000,0.122,77.0
2460000,0.123,73.6
2480000,0.124,73.6
2500000,0.125,76.5
2520000,0.126,82.3
2540000,0.127,70.8
2560000,0.128,77.9
2580000,0.129,79.4
2600000,0.130,82.3
2620000,0.131,84.7
2640000,0.132,83.7
2660000,0.133,67.9
2680000,0.134,82.3
