FPGA idle power [mW]:,3533.1

Program energy [mJ]:,7.72

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-4.0
20000,0.001,43.4
40000,0.002,37.7
60000,0.003,26.2
80000,0.004,38.1
100000,0.005,50.6
120000,0.006,36.2
140000,0.007,40.6
160000,0.008,44.9
180000,0.009,37.7
200000,0.010,36.2
220000,0.011,31.9
240000,0.012,34.8
260000,0.013,36.6
280000,0.014,34.8
300000,0.015,27.6
320000,0.016,23.3
340000,0.017,30.5
360000,0.018,31.9
380000,0.019,29.1
400000,0.020,30.5
420000,0.021,26.2
440000,0.022,25.7
460000,0.023,23.3
480000,0.024,34.8
500000,0.025,63.6
520000,0.026,62.1
540000,0.027,62.1
560000,0.028,60.7
580000,0.029,65.0
600000,0.030,60.7
620000,0.031,59.8
640000,0.032,60.7
660000,0.033,63.6
680000,0.034,65.0
700000,0.035,52.1
720000,0.036,63.6
740000,0.037,66.5
760000,0.038,65.0
780000,0.039,56.4
800000,0.040,56.7
820000,0.041,62.1
840000,0.042,66.5
860000,0.043,56.4
880000,0.044,57.8
900000,0.045,66.5
920000,0.046,66.5
940000,0.047,70.8
960000,0.048,59.3
980000,0.049,53.6
1000000,0.050,59.3
1020000,0.051,66.5
1040000,0.052,65.0
1060000,0.053,57.8
1080000,0.054,67.9
1100000,0.055,65.0
1120000,0.056,63.6
1140000,0.057,57.8
1160000,0.058,69.1
1180000,0.059,66.5
1200000,0.060,60.7
1220000,0.061,66.5
1240000,0.062,63.6
1260000,0.063,65.0
1280000,0.064,66.5
1300000,0.065,59.3
1320000,0.066,66.5
1340000,0.067,61.4
1360000,0.068,66.5
1380000,0.069,57.8
1400000,0.070,60.7
1420000,0.071,62.1
1440000,0.072,62.1
1460000,0.073,59.3
1480000,0.074,60.7
1500000,0.075,65.0
1520000,0.076,72.2
1540000,0.077,63.6
1560000,0.078,53.5
1580000,0.079,62.1
1600000,0.080,60.7
1620000,0.081,63.6
1640000,0.082,66.5
1660000,0.083,73.7
1680000,0.084,63.6
1700000,0.085,70.7
1720000,0.086,66.5
1740000,0.087,54.9
1760000,0.088,62.1
1780000,0.089,67.9
1800000,0.090,59.3
1820000,0.091,53.5
1840000,0.092,66.5
1860000,0.093,59.3
1880000,0.094,69.1
1900000,0.095,59.3
1920000,0.096,62.1
1940000,0.097,62.1
1960000,0.098,59.3
1980000,0.099,57.8
2000000,0.100,60.7
2020000,0.101,59.3
2040000,0.102,62.1
2060000,0.103,61.4
2080000,0.104,59.3
2100000,0.105,63.6
2120000,0.106,62.1
2140000,0.107,60.7
2160000,0.108,63.6
2180000,0.109,67.9
2200000,0.110,66.5
2220000,0.111,60.7
2240000,0.112,25.7
2260000,0.113,33.4
2280000,0.114,69.3
2300000,0.115,66.5
2320000,0.116,56.4
2340000,0.117,72.2
2360000,0.118,57.8
2380000,0.119,69.3
2400000,0.120,62.1
2420000,0.121,55.2
2440000,0.122,63.6
2460000,0.123,73.7
2480000,0.124,59.3
2500000,0.125,57.8
2520000,0.126,70.8
2540000,0.127,66.5
2560000,0.128,60.7
2580000,0.129,67.9
2600000,0.130,62.9
2620000,0.131,65.0
2640000,0.132,63.6
2660000,0.133,62.1
2680000,0.134,70.8
2700000,0.135,52.1
