FPGA idle power [mW]:,3553.5

Program energy [mJ]:,10.31

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,33.1
20000,0.001,44.6
40000,0.002,54.9
60000,0.003,50.4
80000,0.004,51.8
100000,0.005,46.1
120000,0.006,56.1
140000,0.007,31.7
160000,0.008,70.5
180000,0.009,86.3
200000,0.010,79.1
220000,0.011,72.0
240000,0.012,92.1
260000,0.013,109.4
280000,0.014,80.6
300000,0.015,41.7
320000,0.016,76.3
340000,0.017,89.2
360000,0.018,93.5
380000,0.019,93.5
400000,0.020,87.4
420000,0.021,109.4
440000,0.022,118.0
460000,0.023,119.4
480000,0.024,110.8
500000,0.025,112.2
520000,0.026,115.1
540000,0.027,122.3
560000,0.028,112.2
580000,0.029,120.0
600000,0.030,119.4
620000,0.031,123.7
640000,0.032,119.4
660000,0.033,126.6
680000,0.034,130.9
700000,0.035,118.0
720000,0.036,115.1
740000,0.037,128.1
760000,0.038,130.8
780000,0.039,120.9
800000,0.040,119.4
820000,0.041,123.7
840000,0.042,132.4
860000,0.043,125.2
880000,0.044,122.3
900000,0.045,118.0
920000,0.046,132.4
940000,0.047,124.6
960000,0.048,106.5
980000,0.049,90.7
1000000,0.050,96.4
1020000,0.051,97.8
1040000,0.052,99.3
1060000,0.053,80.6
1080000,0.054,90.7
1100000,0.055,100.7
1120000,0.056,92.1
1140000,0.057,90.7
1160000,0.058,99.3
1180000,0.059,129.5
1200000,0.060,119.4
1220000,0.061,123.7
1240000,0.062,115.1
1260000,0.063,119.4
1280000,0.064,118.0
1300000,0.065,106.0
1320000,0.066,120.9
1340000,0.067,129.5
1360000,0.068,119.4
1380000,0.069,120.9
1400000,0.070,120.9
1420000,0.071,125.2
1440000,0.072,126.6
1460000,0.073,112.2
1480000,0.074,124.6
1500000,0.075,122.3
1520000,0.076,116.6
1540000,0.077,123.7
1560000,0.078,125.2
1580000,0.079,123.7
1600000,0.080,126.6
1620000,0.081,112.2
1640000,0.082,125.2
1660000,0.083,56.5
1680000,0.084,53.3
1700000,0.085,73.4
1720000,0.086,72.0
1740000,0.087,64.8
1760000,0.088,76.3
1780000,0.089,67.6
1800000,0.090,63.3
1820000,0.091,72.0
1840000,0.092,79.7
1860000,0.093,66.2
1880000,0.094,61.9
1900000,0.095,73.4
1920000,0.096,69.1
1940000,0.097,69.1
1960000,0.098,69.1
1980000,0.099,70.5
2000000,0.100,73.4
2020000,0.101,61.1
2040000,0.102,67.6
2060000,0.103,70.5
2080000,0.104,72.0
2100000,0.105,82.0
2120000,0.106,66.2
