FPGA idle power [mW]:,3570.3

Program energy [mJ]:,11.94

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,9.1
20000,0.001,85.4
40000,0.002,71.0
60000,0.003,53.7
80000,0.004,85.4
100000,0.005,63.8
120000,0.006,39.3
140000,0.007,50.8
160000,0.008,90.8
180000,0.009,101.2
200000,0.010,83.9
220000,0.011,98.3
240000,0.012,112.7
260000,0.013,96.9
280000,0.014,35.0
300000,0.015,102.6
320000,0.016,112.7
340000,0.017,104.7
360000,0.018,106.9
380000,0.019,112.7
400000,0.020,125.6
420000,0.021,118.5
440000,0.022,131.4
460000,0.023,131.4
480000,0.024,125.6
500000,0.025,138.6
520000,0.026,132.6
540000,0.027,131.4
560000,0.028,134.3
580000,0.029,124.2
600000,0.030,134.3
620000,0.031,130.0
640000,0.032,130.0
660000,0.033,127.1
680000,0.034,127.1
700000,0.035,128.0
720000,0.036,128.5
740000,0.037,125.6
760000,0.038,127.1
780000,0.039,128.5
800000,0.040,127.1
820000,0.041,125.6
840000,0.042,127.1
860000,0.043,125.6
880000,0.044,134.2
900000,0.045,124.2
920000,0.046,124.2
940000,0.047,122.8
960000,0.048,117.0
980000,0.049,106.9
1000000,0.050,118.5
1020000,0.051,125.6
1040000,0.052,115.6
1060000,0.053,118.7
1080000,0.054,111.3
1100000,0.055,119.9
1120000,0.056,122.8
1140000,0.057,114.1
1160000,0.058,135.7
1180000,0.059,127.1
1200000,0.060,134.3
1220000,0.061,124.2
1240000,0.062,123.3
1260000,0.063,132.8
1280000,0.064,130.0
1300000,0.065,127.1
1320000,0.066,125.6
1340000,0.067,132.8
1360000,0.068,127.1
1380000,0.069,127.1
1400000,0.070,117.0
1420000,0.071,128.0
1440000,0.072,119.9
1460000,0.073,127.1
1480000,0.074,127.1
1500000,0.075,131.4
1520000,0.076,124.2
1540000,0.077,134.3
1560000,0.078,118.5
1580000,0.079,121.3
1600000,0.080,128.0
1620000,0.081,131.4
1640000,0.082,71.0
1660000,0.083,72.4
1680000,0.084,115.6
1700000,0.085,117.0
1720000,0.086,109.8
1740000,0.087,108.4
1760000,0.088,117.0
1780000,0.089,112.5
1800000,0.090,112.7
1820000,0.091,105.5
1840000,0.092,106.9
1860000,0.093,112.7
1880000,0.094,109.8
1900000,0.095,109.8
1920000,0.096,112.7
1940000,0.097,114.1
1960000,0.098,123.3
1980000,0.099,115.6
2000000,0.100,114.1
2020000,0.101,109.8
2040000,0.102,114.1
2060000,0.103,108.4
2080000,0.104,117.0
