FPGA idle power [mW]:,3546.7

Program energy [mJ]:,7.59

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,38.5
20000,0.001,74.4
40000,0.002,66.4
60000,0.003,65.8
80000,0.004,58.6
100000,0.005,68.7
120000,0.006,58.6
140000,0.007,12.6
160000,0.008,47.1
180000,0.009,51.4
200000,0.010,44.2
220000,0.011,41.6
240000,0.012,68.7
260000,0.013,70.1
280000,0.014,58.6
300000,0.015,28.4
320000,0.016,54.3
340000,0.017,45.7
360000,0.018,62.9
380000,0.019,51.4
400000,0.020,66.4
420000,0.021,65.8
440000,0.022,80.2
460000,0.023,73.0
480000,0.024,68.7
500000,0.025,81.6
520000,0.026,73.0
540000,0.027,68.7
560000,0.028,84.5
580000,0.029,77.2
600000,0.030,70.1
620000,0.031,55.7
640000,0.032,62.9
660000,0.033,62.9
680000,0.034,55.7
700000,0.035,57.2
720000,0.036,61.5
740000,0.037,64.4
760000,0.038,63.3
780000,0.039,58.6
800000,0.040,67.2
820000,0.041,57.2
840000,0.042,64.4
860000,0.043,77.3
880000,0.044,80.2
900000,0.045,73.0
920000,0.046,71.6
940000,0.047,67.9
960000,0.048,73.0
980000,0.049,81.6
1000000,0.050,73.0
1020000,0.051,65.8
1040000,0.052,73.0
1060000,0.053,74.4
1080000,0.054,58.6
1100000,0.055,50.0
1120000,0.056,57.1
1140000,0.057,61.5
1160000,0.058,60.1
1180000,0.059,60.1
1200000,0.060,62.9
1220000,0.061,65.8
1240000,0.062,65.8
1260000,0.063,61.5
1280000,0.064,58.6
1300000,0.065,60.2
1320000,0.066,74.4
1340000,0.067,64.4
1360000,0.068,73.0
1380000,0.069,73.0
1400000,0.070,78.8
1420000,0.071,64.4
1440000,0.072,74.4
1460000,0.073,70.1
1480000,0.074,69.5
1500000,0.075,67.2
1520000,0.076,58.6
1540000,0.077,61.5
1560000,0.078,64.4
1580000,0.079,57.2
1600000,0.080,60.1
1620000,0.081,61.5
1640000,0.082,61.5
1660000,0.083,63.3
1680000,0.084,58.6
1700000,0.085,54.3
1720000,0.086,71.6
1740000,0.087,60.1
1760000,0.088,68.7
1780000,0.089,78.8
1800000,0.090,73.0
1820000,0.091,74.4
1840000,0.092,67.9
1860000,0.093,77.3
1880000,0.094,75.9
1900000,0.095,73.0
1920000,0.096,78.8
1940000,0.097,44.2
1960000,0.098,42.8
1980000,0.099,71.6
2000000,0.100,55.7
2020000,0.101,67.9
2040000,0.102,64.4
2060000,0.103,61.5
2080000,0.104,57.2
2100000,0.105,60.1
2120000,0.106,68.7
2140000,0.107,67.2
2160000,0.108,61.5
2180000,0.109,62.9
2200000,0.110,67.9
2220000,0.111,68.7
2240000,0.112,54.3
2260000,0.113,61.5
2280000,0.114,54.3
2300000,0.115,62.9
2320000,0.116,54.3
2340000,0.117,64.4
2360000,0.118,62.9
