FPGA idle power [mW]:,3560.7

Program energy [mJ]:,11.90

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,50.4
20000,0.001,120.9
40000,0.002,96.4
60000,0.003,57.6
80000,0.004,84.9
100000,0.005,100.7
120000,0.006,95.0
140000,0.007,36.0
160000,0.008,60.4
180000,0.009,87.8
200000,0.010,76.3
220000,0.011,69.1
240000,0.012,105.0
260000,0.013,114.3
280000,0.014,106.5
300000,0.015,28.8
320000,0.016,83.5
340000,0.017,95.0
360000,0.018,97.8
380000,0.019,84.9
400000,0.020,103.6
420000,0.021,83.5
440000,0.022,117.4
460000,0.023,97.8
480000,0.024,116.5
500000,0.025,118.0
520000,0.026,113.7
540000,0.027,112.2
560000,0.028,110.8
580000,0.029,106.5
600000,0.030,110.8
620000,0.031,111.2
640000,0.032,105.0
660000,0.033,105.0
680000,0.034,93.5
700000,0.035,92.1
720000,0.036,102.2
740000,0.037,93.5
760000,0.038,107.9
780000,0.039,89.2
800000,0.040,84.9
820000,0.041,107.9
840000,0.042,110.8
860000,0.043,95.0
880000,0.044,109.4
900000,0.045,115.1
920000,0.046,118.0
940000,0.047,115.1
960000,0.048,115.1
980000,0.049,125.2
1000000,0.050,107.9
1020000,0.051,116.5
1040000,0.052,116.5
1060000,0.053,116.5
1080000,0.054,113.7
1100000,0.055,112.2
1120000,0.056,93.5
1140000,0.057,95.0
1160000,0.058,105.0
1180000,0.059,86.3
1200000,0.060,96.4
1220000,0.061,103.6
1240000,0.062,102.2
1260000,0.063,90.6
1280000,0.064,96.4
1300000,0.065,99.3
1320000,0.066,126.6
1340000,0.067,114.3
1360000,0.068,118.0
1380000,0.069,118.0
1400000,0.070,119.4
1420000,0.071,106.5
1440000,0.072,105.0
1460000,0.073,122.3
1480000,0.074,106.5
1500000,0.075,116.5
1520000,0.076,108.1
1540000,0.077,97.8
1560000,0.078,105.0
1580000,0.079,106.5
1600000,0.080,93.5
1620000,0.081,90.6
1640000,0.082,112.2
1660000,0.083,103.6
1680000,0.084,80.6
1700000,0.085,103.5
1720000,0.086,100.7
1740000,0.087,97.8
1760000,0.088,109.4
1780000,0.089,125.2
1800000,0.090,119.4
1820000,0.091,109.4
1840000,0.092,115.1
1860000,0.093,116.5
1880000,0.094,115.9
1900000,0.095,87.8
1920000,0.096,38.9
1940000,0.097,93.5
1960000,0.098,97.8
1980000,0.099,96.4
2000000,0.100,84.9
2020000,0.101,84.9
2040000,0.102,90.6
2060000,0.103,86.4
2080000,0.104,82.0
2100000,0.105,100.7
2120000,0.106,103.6
2140000,0.107,96.4
2160000,0.108,89.2
2180000,0.109,90.6
2200000,0.110,86.3
2220000,0.111,95.0
2240000,0.112,100.4
2260000,0.113,93.5
2280000,0.114,90.6
2300000,0.115,83.5
2320000,0.116,96.4
2340000,0.117,97.8
2360000,0.118,90.6
2380000,0.119,86.3
