FPGA idle power [mW]:,3547.8

Program energy [mJ]:,7.20

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,5.7
20000,0.001,33.1
40000,0.002,25.9
60000,0.003,11.5
80000,0.004,17.2
100000,0.005,24.4
120000,0.006,27.3
140000,0.007,31.6
160000,0.008,17.2
180000,0.009,15.8
200000,0.010,7.2
220000,0.011,14.4
240000,0.012,15.8
260000,0.013,12.9
280000,0.014,21.5
300000,0.015,18.7
320000,0.016,11.5
340000,0.017,11.0
360000,0.018,11.5
380000,0.019,11.5
400000,0.020,17.2
420000,0.021,12.9
440000,0.022,20.1
460000,0.023,15.8
480000,0.024,4.3
500000,0.025,20.1
520000,0.026,14.1
540000,0.027,7.2
560000,0.028,17.2
580000,0.029,11.5
600000,0.030,14.4
620000,0.031,17.2
640000,0.032,11.5
660000,0.033,18.7
680000,0.034,12.9
700000,0.035,9.5
720000,0.036,5.7
740000,0.037,10.0
760000,0.038,11.5
780000,0.039,10.0
800000,0.040,14.4
820000,0.041,10.0
840000,0.042,15.8
860000,0.043,21.5
880000,0.044,63.7
900000,0.045,60.4
920000,0.046,67.6
940000,0.047,64.7
960000,0.048,63.3
980000,0.049,70.5
1000000,0.050,71.9
1020000,0.051,71.9
1040000,0.052,70.5
1060000,0.053,63.7
1080000,0.054,71.9
1100000,0.055,80.5
1120000,0.056,70.5
1140000,0.057,73.3
1160000,0.058,69.0
1180000,0.059,69.0
1200000,0.060,76.2
1220000,0.061,61.8
1240000,0.062,69.9
1260000,0.063,79.1
1280000,0.064,73.3
1300000,0.065,73.3
1320000,0.066,69.0
1340000,0.067,70.5
1360000,0.068,76.2
1380000,0.069,79.1
1400000,0.070,70.5
1420000,0.071,71.5
1440000,0.072,73.3
1460000,0.073,73.3
1480000,0.074,76.2
1500000,0.075,73.3
1520000,0.076,67.6
1540000,0.077,74.8
1560000,0.078,61.8
1580000,0.079,77.7
1600000,0.080,66.8
1620000,0.081,84.8
1640000,0.082,71.9
1660000,0.083,69.0
1680000,0.084,64.7
1700000,0.085,70.5
1720000,0.086,73.3
1740000,0.087,73.3
1760000,0.088,66.1
1780000,0.089,66.8
1800000,0.090,70.5
1820000,0.091,63.3
1840000,0.092,79.1
1860000,0.093,67.6
1880000,0.094,66.1
1900000,0.095,71.9
1920000,0.096,70.5
1940000,0.097,69.0
1960000,0.098,62.2
1980000,0.099,70.5
2000000,0.100,73.3
2020000,0.101,64.7
2040000,0.102,66.1
2060000,0.103,73.3
2080000,0.104,77.7
2100000,0.105,67.6
2120000,0.106,67.6
2140000,0.107,63.7
2160000,0.108,64.7
2180000,0.109,66.1
2200000,0.110,70.5
2220000,0.111,64.7
2240000,0.112,77.7
2260000,0.113,66.1
2280000,0.114,71.9
2300000,0.115,66.1
2320000,0.116,66.8
2340000,0.117,71.9
2360000,0.118,76.2
2380000,0.119,61.8
2400000,0.120,46.0
2420000,0.121,10.0
2440000,0.122,23.0
2460000,0.123,56.1
2480000,0.124,51.8
2500000,0.125,46.7
2520000,0.126,54.6
2540000,0.127,53.2
2560000,0.128,54.6
2580000,0.129,53.2
2600000,0.130,56.1
2620000,0.131,54.6
2640000,0.132,54.6
2660000,0.133,59.0
2680000,0.134,63.7
2700000,0.135,54.6
2720000,0.136,54.6
2740000,0.137,60.4
2760000,0.138,54.6
2780000,0.139,50.3
2800000,0.140,53.2
2820000,0.141,61.8
2840000,0.142,56.1
2860000,0.143,23.4
