FPGA idle power [mW]:,3565.3

Program energy [mJ]:,8.99

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,24.2
20000,0.001,32.8
40000,0.002,18.4
60000,0.003,12.7
80000,0.004,31.4
100000,0.005,34.3
120000,0.006,30.7
140000,0.007,18.4
160000,0.008,21.3
180000,0.009,22.7
200000,0.010,19.9
220000,0.011,17.0
240000,0.012,21.3
260000,0.013,24.2
280000,0.014,21.3
300000,0.015,19.9
320000,0.016,18.4
340000,0.017,21.3
360000,0.018,17.0
380000,0.019,15.6
400000,0.020,11.2
420000,0.021,14.1
440000,0.022,15.6
460000,0.023,17.0
480000,0.024,16.8
500000,0.025,12.7
520000,0.026,42.9
540000,0.027,71.7
560000,0.028,87.5
580000,0.029,91.8
600000,0.030,90.4
620000,0.031,88.9
640000,0.032,101.9
660000,0.033,114.4
680000,0.034,104.8
700000,0.035,109.1
720000,0.036,104.8
740000,0.037,106.2
760000,0.038,116.3
780000,0.039,122.0
800000,0.040,106.2
820000,0.041,78.9
840000,0.042,108.2
860000,0.043,91.8
880000,0.044,81.7
900000,0.045,87.5
920000,0.046,88.9
940000,0.047,100.4
960000,0.048,90.4
980000,0.049,81.7
1000000,0.050,87.5
1020000,0.051,109.7
1040000,0.052,117.7
1060000,0.053,103.3
1080000,0.054,111.9
1100000,0.055,114.8
1120000,0.056,110.5
1140000,0.057,107.6
1160000,0.058,109.1
1180000,0.059,109.1
1200000,0.060,102.0
1220000,0.061,73.1
1240000,0.062,91.8
1260000,0.063,97.6
1280000,0.064,90.4
1300000,0.065,78.9
1320000,0.066,91.8
1340000,0.067,96.1
1360000,0.068,97.6
1380000,0.069,89.6
1400000,0.070,120.6
1420000,0.071,123.5
1440000,0.072,107.6
1460000,0.073,110.5
1480000,0.074,111.9
1500000,0.075,107.6
1520000,0.076,119.1
1540000,0.077,110.5
1560000,0.078,108.2
1580000,0.079,93.2
1600000,0.080,86.0
1620000,0.081,84.6
1640000,0.082,100.4
1660000,0.083,86.0
1680000,0.084,91.8
1700000,0.085,80.3
1720000,0.086,74.5
1740000,0.087,92.7
1760000,0.088,93.2
1780000,0.089,107.6
1800000,0.090,116.3
1820000,0.091,113.4
1840000,0.092,107.6
1860000,0.093,111.9
1880000,0.094,106.2
1900000,0.095,31.4
1920000,0.096,26.1
1940000,0.097,77.4
1960000,0.098,68.8
1980000,0.099,63.0
2000000,0.100,83.2
2020000,0.101,78.9
2040000,0.102,58.7
2060000,0.103,87.5
2080000,0.104,83.2
2100000,0.105,74.1
2120000,0.106,68.8
2140000,0.107,76.0
2160000,0.108,77.4
2180000,0.109,84.6
2200000,0.110,73.1
2220000,0.111,84.6
2240000,0.112,71.7
2260000,0.113,84.6
2280000,0.114,78.7
2300000,0.115,80.3
2320000,0.116,76.0
2340000,0.117,48.6
