FPGA idle power [mW]:,3570.7

Program energy [mJ]:,11.49

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,33.2
20000,0.001,66.3
40000,0.002,40.4
60000,0.003,21.7
80000,0.004,63.4
100000,0.005,59.1
120000,0.006,47.6
140000,0.007,33.2
160000,0.008,40.8
180000,0.009,43.2
200000,0.010,38.9
220000,0.011,38.9
240000,0.012,38.9
260000,0.013,36.1
280000,0.014,24.5
300000,0.015,23.1
320000,0.016,30.3
340000,0.017,23.8
360000,0.018,27.4
380000,0.019,26.0
400000,0.020,24.5
420000,0.021,27.4
440000,0.022,24.5
460000,0.023,15.9
480000,0.024,79.2
500000,0.025,112.3
520000,0.026,99.7
540000,0.027,110.9
560000,0.028,108.0
580000,0.029,113.7
600000,0.030,96.5
620000,0.031,109.4
640000,0.032,115.2
660000,0.033,113.7
680000,0.034,110.9
700000,0.035,115.2
720000,0.036,113.7
740000,0.037,105.1
760000,0.038,112.3
780000,0.039,112.3
800000,0.040,102.2
820000,0.041,92.2
840000,0.042,115.2
860000,0.043,115.2
880000,0.044,109.0
900000,0.045,105.1
920000,0.046,109.4
940000,0.047,108.0
960000,0.048,125.2
980000,0.049,97.9
1000000,0.050,106.5
1020000,0.051,118.1
1040000,0.052,115.2
1060000,0.053,104.3
1080000,0.054,113.7
1100000,0.055,108.0
1120000,0.056,113.7
1140000,0.057,99.4
1160000,0.058,113.7
1180000,0.059,122.4
1200000,0.060,116.6
1220000,0.061,100.8
1240000,0.062,104.3
1260000,0.063,113.7
1280000,0.064,106.5
1300000,0.065,96.5
1320000,0.066,106.5
1340000,0.067,106.5
1360000,0.068,115.2
1380000,0.069,105.1
1400000,0.070,113.7
1420000,0.071,110.5
1440000,0.072,119.5
1460000,0.073,103.7
1480000,0.074,113.7
1500000,0.075,116.6
1520000,0.076,118.1
1540000,0.077,103.7
1560000,0.078,112.3
1580000,0.079,116.6
1600000,0.080,112.1
1620000,0.081,105.1
1640000,0.082,112.3
1660000,0.083,116.6
1680000,0.084,109.4
1700000,0.085,110.9
1720000,0.086,112.3
1740000,0.087,120.9
1760000,0.088,112.3
1780000,0.089,105.9
1800000,0.090,113.7
1820000,0.091,116.6
1840000,0.092,105.1
1860000,0.093,108.0
1880000,0.094,116.6
1900000,0.095,116.6
1920000,0.096,110.9
1940000,0.097,110.9
1960000,0.098,101.2
1980000,0.099,110.9
2000000,0.100,113.7
2020000,0.101,108.0
2040000,0.102,41.8
2060000,0.103,31.7
2080000,0.104,95.0
2100000,0.105,92.2
2120000,0.106,74.9
2140000,0.107,90.4
2160000,0.108,103.7
2180000,0.109,93.6
2200000,0.110,82.1
2220000,0.111,92.2
2240000,0.112,87.8
2260000,0.113,96.5
2280000,0.114,83.5
2300000,0.115,90.7
2320000,0.116,93.5
2340000,0.117,89.3
2360000,0.118,83.5
2380000,0.119,89.3
2400000,0.120,92.2
2420000,0.121,97.9
2440000,0.122,82.1
2460000,0.123,86.4
2480000,0.124,103.7
2500000,0.125,88.8
