FPGA idle power [mW]:,3571.2

Program energy [mJ]:,12.37

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,55.7
20000,0.001,113.2
40000,0.002,87.3
60000,0.003,48.5
80000,0.004,107.5
100000,0.005,113.2
120000,0.006,104.6
140000,0.007,55.8
160000,0.008,25.5
180000,0.009,26.9
200000,0.010,25.5
220000,0.011,25.5
240000,0.012,24.0
260000,0.013,25.5
280000,0.014,32.7
300000,0.015,25.5
320000,0.016,26.4
340000,0.017,35.6
360000,0.018,51.4
380000,0.019,35.6
400000,0.020,51.4
420000,0.021,48.5
440000,0.022,48.5
460000,0.023,35.6
480000,0.024,106.0
500000,0.025,111.6
520000,0.026,117.6
540000,0.027,94.5
560000,0.028,108.9
580000,0.029,111.8
600000,0.030,106.0
620000,0.031,108.9
640000,0.032,111.8
660000,0.033,110.4
680000,0.034,97.6
700000,0.035,107.5
720000,0.036,110.4
740000,0.037,117.6
760000,0.038,113.2
780000,0.039,114.7
800000,0.040,107.5
820000,0.041,116.1
840000,0.042,117.6
860000,0.043,111.6
880000,0.044,106.0
900000,0.045,113.2
920000,0.046,116.1
940000,0.047,108.9
960000,0.048,104.6
980000,0.049,110.4
1000000,0.050,120.4
1020000,0.051,113.2
1040000,0.052,89.9
1060000,0.053,108.9
1080000,0.054,120.4
1100000,0.055,113.2
1120000,0.056,104.6
1140000,0.057,110.4
1160000,0.058,110.4
1180000,0.059,108.9
1200000,0.060,116.1
1220000,0.061,116.2
1240000,0.062,113.2
1260000,0.063,111.8
1280000,0.064,114.7
1300000,0.065,104.6
1320000,0.066,107.5
1340000,0.067,120.4
1360000,0.068,106.0
1380000,0.069,100.3
1400000,0.070,108.5
1420000,0.071,107.5
1440000,0.072,119.0
1460000,0.073,107.5
1480000,0.074,110.4
1500000,0.075,107.5
1520000,0.076,106.0
1540000,0.077,98.9
1560000,0.078,104.6
1580000,0.079,114.7
1600000,0.080,107.5
1620000,0.081,111.8
1640000,0.082,108.9
1660000,0.083,114.7
1680000,0.084,100.3
1700000,0.085,111.8
1720000,0.086,116.1
1740000,0.087,110.4
1760000,0.088,102.3
1780000,0.089,116.1
1800000,0.090,110.4
1820000,0.091,108.9
1840000,0.092,114.7
1860000,0.093,103.2
1880000,0.094,113.2
1900000,0.095,101.7
1920000,0.096,116.1
1940000,0.097,116.2
1960000,0.098,100.3
1980000,0.099,111.8
2000000,0.100,113.2
2020000,0.101,110.4
2040000,0.102,111.8
2060000,0.103,121.9
2080000,0.104,75.8
2100000,0.105,54.3
2120000,0.106,105.4
2140000,0.107,111.8
2160000,0.108,106.0
2180000,0.109,97.4
2200000,0.110,98.9
2220000,0.111,96.0
2240000,0.112,103.2
2260000,0.113,104.6
2280000,0.114,101.7
2300000,0.115,105.4
2320000,0.116,96.0
2340000,0.117,97.4
2360000,0.118,98.9
2380000,0.119,98.9
2400000,0.120,100.3
2420000,0.121,97.4
2440000,0.122,96.0
2460000,0.123,104.6
2480000,0.124,97.6
2500000,0.125,96.0
2520000,0.126,93.1
2540000,0.127,93.1
