FPGA idle power [mW]:,3562.9

Program energy [mJ]:,9.15

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,19.4
20000,0.001,39.5
40000,0.002,30.9
60000,0.003,28.0
80000,0.004,32.3
100000,0.005,35.2
120000,0.006,33.1
140000,0.007,22.3
160000,0.008,45.3
180000,0.009,45.3
200000,0.010,48.2
220000,0.011,38.1
240000,0.012,62.6
260000,0.013,79.8
280000,0.014,32.3
300000,0.015,48.6
320000,0.016,76.9
340000,0.017,94.2
360000,0.018,92.8
380000,0.019,100.0
400000,0.020,89.9
420000,0.021,121.5
440000,0.022,112.9
460000,0.023,121.5
480000,0.024,109.0
500000,0.025,111.5
520000,0.026,111.5
540000,0.027,114.3
560000,0.028,115.8
580000,0.029,118.7
600000,0.030,115.8
620000,0.031,111.5
640000,0.032,105.7
660000,0.033,104.4
680000,0.034,105.7
700000,0.035,110.0
720000,0.036,102.8
740000,0.037,105.7
760000,0.038,121.5
780000,0.039,112.9
800000,0.040,118.7
820000,0.041,117.2
840000,0.042,109.0
860000,0.043,108.6
880000,0.044,115.8
900000,0.045,112.9
920000,0.046,111.5
940000,0.047,100.0
960000,0.048,101.4
980000,0.049,89.9
1000000,0.050,91.3
1020000,0.051,93.5
1040000,0.052,92.8
1060000,0.053,87.0
1080000,0.054,85.6
1100000,0.055,100.0
1120000,0.056,85.6
1140000,0.057,101.4
1160000,0.058,110.0
1180000,0.059,121.5
1200000,0.060,109.0
1220000,0.061,108.6
1240000,0.062,111.5
1260000,0.063,112.9
1280000,0.064,120.1
1300000,0.065,111.5
1320000,0.066,107.2
1340000,0.067,112.9
1360000,0.068,114.3
1380000,0.069,105.9
1400000,0.070,112.9
1420000,0.071,107.2
1440000,0.072,112.9
1460000,0.073,107.2
1480000,0.074,117.2
1500000,0.075,112.9
1520000,0.076,121.5
1540000,0.077,107.2
1560000,0.078,118.3
1580000,0.079,112.9
1600000,0.080,105.7
1620000,0.081,76.9
1640000,0.082,30.9
1660000,0.083,72.6
1680000,0.084,76.9
1700000,0.085,62.6
1720000,0.086,68.3
1740000,0.087,70.3
1760000,0.088,64.0
1780000,0.089,66.9
1800000,0.090,74.1
1820000,0.091,72.6
1840000,0.092,68.3
1860000,0.093,62.6
1880000,0.094,69.7
1900000,0.095,79.8
1920000,0.096,78.0
1940000,0.097,76.9
1960000,0.098,78.4
1980000,0.099,69.7
2000000,0.100,72.6
2020000,0.101,64.0
2040000,0.102,68.3
