FPGA idle power [mW]:,3590.8

Program energy [mJ]:,15.23

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,28.9
20000,0.001,149.7
40000,0.002,136.8
60000,0.003,136.8
80000,0.004,140.0
100000,0.005,144.0
120000,0.006,133.9
140000,0.007,77.8
160000,0.008,92.2
180000,0.009,135.4
200000,0.010,139.7
220000,0.011,123.9
240000,0.012,146.9
260000,0.013,155.5
280000,0.014,139.7
300000,0.015,73.5
320000,0.016,133.9
340000,0.017,141.1
360000,0.018,133.9
380000,0.019,144.0
400000,0.020,151.2
420000,0.021,141.1
440000,0.022,140.0
460000,0.023,144.0
480000,0.024,142.6
500000,0.025,144.0
520000,0.026,141.1
540000,0.027,144.0
560000,0.028,138.2
580000,0.029,144.0
600000,0.030,141.1
620000,0.031,143.1
640000,0.032,141.1
660000,0.033,136.8
680000,0.034,146.9
700000,0.035,144.0
720000,0.036,136.8
740000,0.037,136.8
760000,0.038,141.1
780000,0.039,146.9
800000,0.040,140.0
820000,0.041,142.6
840000,0.042,138.2
860000,0.043,141.1
880000,0.044,138.2
900000,0.045,138.2
920000,0.046,138.2
940000,0.047,139.7
960000,0.048,139.7
980000,0.049,135.4
1000000,0.050,136.8
1020000,0.051,138.2
1040000,0.052,141.1
1060000,0.053,136.8
1080000,0.054,138.2
1100000,0.055,144.0
1120000,0.056,139.7
1140000,0.057,139.7
1160000,0.058,141.6
1180000,0.059,136.8
1200000,0.060,145.4
1220000,0.061,139.7
1240000,0.062,139.7
1260000,0.063,145.4
1280000,0.064,144.0
1300000,0.065,142.6
1320000,0.066,141.1
1340000,0.067,140.0
1360000,0.068,141.1
1380000,0.069,141.1
1400000,0.070,142.6
1420000,0.071,146.9
1440000,0.072,135.4
1460000,0.073,135.4
1480000,0.074,135.4
1500000,0.075,132.5
1520000,0.076,124.5
1540000,0.077,132.5
1560000,0.078,135.4
1580000,0.079,119.5
1600000,0.080,126.7
1620000,0.081,129.6
1640000,0.082,132.5
1660000,0.083,131.0
1680000,0.084,123.9
1700000,0.085,141.6
1720000,0.086,145.4
1740000,0.087,142.6
1760000,0.088,136.8
1780000,0.089,126.7
1800000,0.090,145.4
1820000,0.091,142.6
1840000,0.092,132.5
1860000,0.093,139.7
1880000,0.094,88.9
1900000,0.095,108.0
1920000,0.096,105.1
1940000,0.097,110.9
1960000,0.098,113.8
1980000,0.099,118.1
2000000,0.100,113.8
2020000,0.101,113.8
2040000,0.102,115.2
2060000,0.103,110.6
2080000,0.104,109.5
2100000,0.105,108.0
2120000,0.106,105.1
2140000,0.107,115.2
2160000,0.108,108.0
2180000,0.109,109.5
2200000,0.110,116.7
2220000,0.111,110.9
2240000,0.112,112.1
2260000,0.113,113.8
2280000,0.114,112.3
2300000,0.115,110.9
