FPGA idle power [mW]:,3539.4

Program energy [mJ]:,5.81

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-0.3
20000,0.001,35.7
40000,0.002,25.6
60000,0.003,22.8
80000,0.004,17.0
100000,0.005,27.1
120000,0.006,37.1
140000,0.007,33.4
160000,0.008,22.8
180000,0.009,17.0
200000,0.010,18.4
220000,0.011,17.0
240000,0.012,11.2
260000,0.013,11.2
280000,0.014,9.8
300000,0.015,12.7
320000,0.016,8.6
340000,0.017,14.1
360000,0.018,14.1
380000,0.019,6.9
400000,0.020,4.0
420000,0.021,15.6
440000,0.022,9.8
460000,0.023,4.0
480000,0.024,5.5
500000,0.025,14.8
520000,0.026,8.4
540000,0.027,14.1
560000,0.028,6.9
580000,0.029,12.7
600000,0.030,4.0
620000,0.031,14.1
640000,0.032,12.7
660000,0.033,18.4
680000,0.034,14.8
700000,0.035,17.0
720000,0.036,9.8
740000,0.037,11.2
760000,0.038,12.7
780000,0.039,11.2
800000,0.040,9.8
820000,0.041,11.2
840000,0.042,19.9
860000,0.043,14.8
880000,0.044,38.6
900000,0.045,50.1
920000,0.046,47.2
940000,0.047,47.2
960000,0.048,50.1
980000,0.049,44.3
1000000,0.050,44.3
1020000,0.051,60.2
1040000,0.052,48.9
1060000,0.053,47.2
1080000,0.054,51.5
1100000,0.055,60.2
1120000,0.056,48.6
1140000,0.057,37.1
1160000,0.058,47.2
1180000,0.059,51.5
1200000,0.060,54.4
1220000,0.061,45.8
1240000,0.062,51.5
1260000,0.063,42.9
1280000,0.064,48.6
1300000,0.065,51.5
1320000,0.066,48.6
1340000,0.067,45.8
1360000,0.068,54.4
1380000,0.069,48.6
1400000,0.070,47.3
1420000,0.071,37.1
1440000,0.072,50.1
1460000,0.073,47.2
1480000,0.074,40.0
1500000,0.075,47.2
1520000,0.076,54.4
1540000,0.077,48.6
1560000,0.078,51.5
1580000,0.079,47.3
1600000,0.080,51.5
1620000,0.081,45.8
1640000,0.082,42.9
1660000,0.083,50.1
1680000,0.084,47.2
1700000,0.085,48.6
1720000,0.086,44.3
1740000,0.087,53.0
1760000,0.088,45.8
1780000,0.089,51.5
1800000,0.090,42.9
1820000,0.091,42.9
1840000,0.092,42.9
1860000,0.093,51.5
1880000,0.094,42.9
1900000,0.095,45.8
1920000,0.096,51.5
1940000,0.097,48.9
1960000,0.098,50.1
1980000,0.099,45.8
2000000,0.100,47.2
2020000,0.101,51.5
2040000,0.102,53.0
2060000,0.103,47.2
2080000,0.104,42.9
2100000,0.105,45.8
2120000,0.106,47.3
2140000,0.107,45.8
2160000,0.108,44.3
2180000,0.109,53.0
2200000,0.110,55.8
2220000,0.111,48.6
2240000,0.112,53.0
2260000,0.113,47.2
2280000,0.114,48.6
2300000,0.115,50.4
2320000,0.116,44.3
2340000,0.117,47.2
2360000,0.118,47.2
2380000,0.119,47.2
2400000,0.120,47.2
2420000,0.121,45.8
2440000,0.122,41.5
2460000,0.123,54.4
2480000,0.124,50.4
2500000,0.125,51.5
2520000,0.126,53.0
2540000,0.127,50.1
2560000,0.128,38.6
2580000,0.129,8.4
2600000,0.130,21.3
2620000,0.131,53.0
2640000,0.132,45.8
2660000,0.133,50.4
2680000,0.134,55.8
2700000,0.135,54.4
2720000,0.136,60.2
2740000,0.137,54.4
2760000,0.138,48.6
2780000,0.139,47.2
2800000,0.140,51.5
2820000,0.141,51.5
2840000,0.142,50.4
2860000,0.143,57.3
2880000,0.144,48.6
2900000,0.145,53.0
2920000,0.146,51.5
2940000,0.147,53.0
2960000,0.148,53.0
2980000,0.149,48.6
3000000,0.150,47.2
3020000,0.151,30.3
