FPGA idle power [mW]:,3534.2

Program energy [mJ]:,8.42

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,19.3
20000,0.001,78.9
40000,0.002,79.7
60000,0.003,38.0
80000,0.004,53.8
100000,0.005,71.1
120000,0.006,72.6
140000,0.007,55.3
160000,0.008,29.4
180000,0.009,33.7
200000,0.010,32.4
220000,0.011,25.1
240000,0.012,36.6
260000,0.013,35.1
280000,0.014,32.3
300000,0.015,33.7
320000,0.016,35.1
340000,0.017,39.5
360000,0.018,39.5
380000,0.019,41.7
400000,0.020,40.9
420000,0.021,33.7
440000,0.022,40.9
460000,0.023,43.8
480000,0.024,55.3
500000,0.025,68.2
520000,0.026,68.2
540000,0.027,72.6
560000,0.028,68.0
580000,0.029,74.0
600000,0.030,71.1
620000,0.031,59.6
640000,0.032,63.9
660000,0.033,68.2
680000,0.034,66.8
700000,0.035,74.0
720000,0.036,66.8
740000,0.037,66.5
760000,0.038,65.4
780000,0.039,72.6
800000,0.040,66.8
820000,0.041,65.4
840000,0.042,72.6
860000,0.043,72.6
880000,0.044,71.1
900000,0.045,72.6
920000,0.046,64.9
940000,0.047,65.4
960000,0.048,62.5
980000,0.049,69.7
1000000,0.050,69.7
1020000,0.051,72.6
1040000,0.052,72.6
1060000,0.053,69.7
1080000,0.054,68.2
1100000,0.055,66.5
1120000,0.056,66.8
1140000,0.057,75.4
1160000,0.058,69.7
1180000,0.059,71.1
1200000,0.060,71.1
1220000,0.061,66.8
1240000,0.062,62.5
1260000,0.063,65.4
1280000,0.064,66.5
1300000,0.065,72.6
1320000,0.066,78.3
1340000,0.067,74.0
1360000,0.068,71.1
1380000,0.069,63.9
1400000,0.070,68.2
1420000,0.071,69.7
1440000,0.072,52.4
1460000,0.073,72.7
1480000,0.074,75.4
1500000,0.075,71.1
1520000,0.076,66.8
1540000,0.077,71.1
1560000,0.078,69.7
1580000,0.079,74.0
1600000,0.080,68.2
1620000,0.081,74.0
1640000,0.082,68.0
1660000,0.083,78.3
1680000,0.084,72.6
1700000,0.085,69.7
1720000,0.086,66.8
1740000,0.087,68.2
1760000,0.088,69.7
1780000,0.089,69.7
1800000,0.090,62.5
1820000,0.091,71.1
1840000,0.092,66.8
1860000,0.093,62.5
1880000,0.094,71.1
1900000,0.095,63.9
1920000,0.096,71.1
1940000,0.097,63.9
1960000,0.098,72.6
1980000,0.099,66.8
2000000,0.100,74.2
2020000,0.101,68.2
2040000,0.102,71.1
2060000,0.103,74.0
2080000,0.104,65.4
2100000,0.105,69.7
2120000,0.106,79.7
2140000,0.107,71.1
2160000,0.108,32.3
2180000,0.109,64.9
2200000,0.110,62.5
2220000,0.111,69.7
2240000,0.112,65.4
2260000,0.113,63.9
2280000,0.114,68.2
2300000,0.115,71.1
2320000,0.116,65.4
2340000,0.117,66.8
2360000,0.118,72.7
2380000,0.119,74.0
2400000,0.120,62.5
2420000,0.121,59.6
2440000,0.122,63.9
2460000,0.123,74.0
2480000,0.124,69.7
2500000,0.125,63.9
2520000,0.126,63.9
2540000,0.127,66.5
2560000,0.128,72.6
2580000,0.129,63.9
2600000,0.130,62.5
2620000,0.131,72.6
