FPGA idle power [mW]:,3562.1

Program energy [mJ]:,10.38

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,13.0
20000,0.001,64.8
40000,0.002,41.8
60000,0.003,21.6
80000,0.004,56.2
100000,0.005,60.5
120000,0.006,50.4
140000,0.007,27.7
160000,0.008,33.1
180000,0.009,41.8
200000,0.010,23.1
220000,0.011,36.0
240000,0.012,37.5
260000,0.013,30.3
280000,0.014,28.8
300000,0.015,33.1
320000,0.016,27.7
340000,0.017,25.9
360000,0.018,23.1
380000,0.019,27.4
400000,0.020,31.7
420000,0.021,18.8
440000,0.022,21.6
460000,0.023,20.2
480000,0.024,56.2
500000,0.025,83.5
520000,0.026,79.2
540000,0.027,97.9
560000,0.028,102.2
580000,0.029,106.5
600000,0.030,93.6
620000,0.031,95.0
640000,0.032,106.5
660000,0.033,90.7
680000,0.034,80.4
700000,0.035,92.1
720000,0.036,105.1
740000,0.037,96.4
760000,0.038,90.7
780000,0.039,87.8
800000,0.040,102.2
820000,0.041,108.0
840000,0.042,93.6
860000,0.043,99.0
880000,0.044,95.0
900000,0.045,105.1
920000,0.046,99.3
940000,0.047,90.7
960000,0.048,93.6
980000,0.049,103.6
1000000,0.050,93.6
1020000,0.051,100.8
1040000,0.052,102.1
1060000,0.053,103.6
1080000,0.054,99.3
1100000,0.055,96.4
1120000,0.056,109.4
1140000,0.057,103.6
1160000,0.058,96.4
1180000,0.059,97.9
1200000,0.060,100.8
1220000,0.061,106.7
1240000,0.062,102.2
1260000,0.063,96.4
1280000,0.064,100.8
1300000,0.065,100.8
1320000,0.066,92.1
1340000,0.067,97.9
1360000,0.068,93.6
1380000,0.069,100.8
1400000,0.070,103.6
1420000,0.071,96.4
1440000,0.072,92.1
1460000,0.073,105.1
1480000,0.074,106.5
1500000,0.075,97.9
1520000,0.076,108.0
1540000,0.077,108.0
1560000,0.078,102.2
1580000,0.079,89.7
1600000,0.080,103.6
1620000,0.081,108.0
1640000,0.082,103.6
1660000,0.083,97.9
1680000,0.084,108.0
1700000,0.085,108.0
1720000,0.086,108.0
1740000,0.087,92.1
1760000,0.088,99.0
1780000,0.089,92.1
1800000,0.090,97.9
1820000,0.091,96.4
1840000,0.092,96.4
1860000,0.093,110.8
1880000,0.094,102.2
1900000,0.095,102.2
1920000,0.096,106.5
1940000,0.097,103.6
1960000,0.098,105.1
1980000,0.099,84.9
2000000,0.100,31.7
2020000,0.101,41.8
2040000,0.102,102.2
2060000,0.103,87.8
2080000,0.104,86.4
2100000,0.105,89.2
2120000,0.106,102.1
2140000,0.107,80.6
2160000,0.108,100.8
2180000,0.109,95.0
2200000,0.110,87.8
2220000,0.111,92.1
2240000,0.112,95.0
2260000,0.113,97.9
2280000,0.114,102.2
2300000,0.115,85.0
2320000,0.116,97.9
2340000,0.117,95.0
2360000,0.118,97.9
2380000,0.119,89.2
2400000,0.120,95.0
2420000,0.121,80.6
2440000,0.122,92.1
2460000,0.123,64.8
