FPGA idle power [mW]:,3551.4

Program energy [mJ]:,10.98

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,9.3
20000,0.001,53.9
40000,0.002,45.3
60000,0.003,41.0
80000,0.004,58.2
100000,0.005,58.2
120000,0.006,46.7
140000,0.007,33.8
160000,0.008,41.0
180000,0.009,65.4
200000,0.010,69.7
220000,0.011,66.9
240000,0.012,74.1
260000,0.013,111.5
280000,0.014,114.3
300000,0.015,32.3
320000,0.016,60.1
340000,0.017,84.1
360000,0.018,110.0
380000,0.019,91.3
400000,0.020,99.9
420000,0.021,95.6
440000,0.022,124.4
460000,0.023,124.4
480000,0.024,123.0
500000,0.025,123.6
520000,0.026,127.3
540000,0.027,125.8
560000,0.028,125.8
580000,0.029,127.3
600000,0.030,123.0
620000,0.031,121.5
640000,0.032,94.2
660000,0.033,101.4
680000,0.034,108.1
700000,0.035,104.3
720000,0.036,98.5
740000,0.037,107.1
760000,0.038,99.9
780000,0.039,88.4
800000,0.040,94.2
820000,0.041,110.0
840000,0.042,108.6
860000,0.043,119.0
880000,0.044,114.3
900000,0.045,123.0
920000,0.046,128.7
940000,0.047,120.1
960000,0.048,125.8
980000,0.049,118.7
1000000,0.050,123.0
1020000,0.051,128.7
1040000,0.052,117.4
1060000,0.053,98.5
1080000,0.054,107.1
1100000,0.055,111.5
1120000,0.056,104.3
1140000,0.057,97.1
1160000,0.058,101.4
1180000,0.059,105.7
1200000,0.060,98.5
1220000,0.061,103.5
1240000,0.062,104.3
1260000,0.063,118.7
1280000,0.064,124.4
1300000,0.065,127.3
1320000,0.066,120.1
1340000,0.067,128.7
1360000,0.068,118.7
1380000,0.069,127.3
1400000,0.070,119.0
1420000,0.071,121.5
1440000,0.072,124.4
1460000,0.073,107.1
1480000,0.074,92.8
1500000,0.075,102.8
1520000,0.076,92.8
1540000,0.077,98.5
1560000,0.078,114.3
1580000,0.079,105.0
1600000,0.080,101.4
1620000,0.081,114.3
1640000,0.082,101.4
1660000,0.083,94.2
1680000,0.084,125.8
1700000,0.085,123.0
1720000,0.086,131.6
1740000,0.087,131.6
1760000,0.088,122.1
1780000,0.089,120.1
1800000,0.090,128.7
1820000,0.091,51.0
1840000,0.092,55.4
1860000,0.093,64.0
1880000,0.094,68.3
1900000,0.095,72.6
1920000,0.096,81.2
1940000,0.097,77.2
1960000,0.098,78.4
1980000,0.099,81.2
2000000,0.100,71.2
2020000,0.101,78.4
2040000,0.102,66.9
2060000,0.103,76.9
2080000,0.104,71.2
2100000,0.105,81.2
2120000,0.106,72.5
2140000,0.107,68.3
2160000,0.108,81.2
2180000,0.109,62.5
2200000,0.110,81.2
2220000,0.111,76.9
2240000,0.112,74.1
2260000,0.113,71.2
