FPGA idle power [mW]:,3554.1

Program energy [mJ]:,7.27

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,31.1
20000,0.001,68.5
40000,0.002,68.5
60000,0.003,72.8
80000,0.004,67.0
100000,0.005,72.8
120000,0.006,55.5
140000,0.007,23.3
160000,0.008,21.0
180000,0.009,19.6
200000,0.010,16.7
220000,0.011,21.0
240000,0.012,22.4
260000,0.013,21.0
280000,0.014,21.0
300000,0.015,18.1
320000,0.016,23.3
340000,0.017,29.6
360000,0.018,29.6
380000,0.019,29.6
400000,0.020,26.8
420000,0.021,31.1
440000,0.022,28.2
460000,0.023,25.3
480000,0.024,44.0
500000,0.025,57.4
520000,0.026,58.4
540000,0.027,68.5
560000,0.028,55.5
580000,0.029,55.5
600000,0.030,67.0
620000,0.031,61.3
640000,0.032,54.1
660000,0.033,51.2
680000,0.034,65.2
700000,0.035,59.8
720000,0.036,55.5
740000,0.037,69.9
760000,0.038,61.3
780000,0.039,67.0
800000,0.040,46.9
820000,0.041,54.1
840000,0.042,52.7
860000,0.043,57.4
880000,0.044,52.7
900000,0.045,58.4
920000,0.046,61.3
940000,0.047,46.9
960000,0.048,57.0
980000,0.049,57.0
1000000,0.050,55.5
1020000,0.051,61.3
1040000,0.052,54.3
1060000,0.053,57.0
1080000,0.054,58.4
1100000,0.055,57.0
1120000,0.056,55.5
1140000,0.057,59.8
1160000,0.058,57.0
1180000,0.059,62.7
1200000,0.060,57.0
1220000,0.061,57.4
1240000,0.062,64.2
1260000,0.063,58.4
1280000,0.064,62.7
1300000,0.065,55.5
1320000,0.066,57.0
1340000,0.067,57.0
1360000,0.068,54.1
1380000,0.069,57.0
1400000,0.070,66.7
1420000,0.071,62.7
1440000,0.072,59.8
1460000,0.073,59.8
1480000,0.074,58.4
1500000,0.075,68.5
1520000,0.076,55.5
1540000,0.077,64.2
1560000,0.078,59.8
1580000,0.079,66.7
1600000,0.080,62.7
1620000,0.081,55.5
1640000,0.082,72.8
1660000,0.083,64.2
1680000,0.084,52.7
1700000,0.085,59.8
1720000,0.086,62.7
1740000,0.087,59.8
1760000,0.088,60.5
1780000,0.089,61.3
1800000,0.090,59.8
1820000,0.091,62.7
1840000,0.092,54.1
1860000,0.093,55.5
1880000,0.094,61.3
1900000,0.095,62.7
1920000,0.096,58.4
1940000,0.097,59.0
1960000,0.098,57.0
1980000,0.099,62.7
2000000,0.100,57.0
2020000,0.101,58.4
2040000,0.102,64.2
2060000,0.103,55.5
2080000,0.104,52.7
2100000,0.105,55.5
2120000,0.106,62.1
2140000,0.107,59.8
2160000,0.108,51.2
2180000,0.109,57.0
2200000,0.110,59.8
2220000,0.111,33.9
2240000,0.112,33.9
2260000,0.113,58.4
2280000,0.114,58.4
2300000,0.115,62.1
2320000,0.116,59.8
2340000,0.117,59.8
2360000,0.118,65.6
2380000,0.119,62.7
2400000,0.120,52.7
2420000,0.121,61.3
2440000,0.122,54.1
2460000,0.123,62.7
2480000,0.124,52.8
2500000,0.125,58.4
2520000,0.126,54.1
2540000,0.127,68.5
2560000,0.128,55.5
2580000,0.129,67.0
2600000,0.130,54.1
2620000,0.131,61.3
2640000,0.132,68.5
2660000,0.133,51.2
