FPGA idle power [mW]:,3573.2

Program energy [mJ]:,13.35

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,65.2
20000,0.001,118.9
40000,0.002,86.8
60000,0.003,88.2
80000,0.004,118.4
100000,0.005,119.9
120000,0.006,122.7
140000,0.007,43.6
160000,0.008,81.0
180000,0.009,108.4
200000,0.010,103.4
220000,0.011,96.9
240000,0.012,128.5
260000,0.013,124.2
280000,0.014,105.5
300000,0.015,39.3
320000,0.016,106.9
340000,0.017,121.3
360000,0.018,122.7
380000,0.019,117.3
400000,0.020,121.3
420000,0.021,129.9
440000,0.022,132.8
460000,0.023,132.8
480000,0.024,141.5
500000,0.025,137.1
520000,0.026,122.7
540000,0.027,129.9
560000,0.028,137.5
580000,0.029,138.6
600000,0.030,138.6
620000,0.031,134.3
640000,0.032,140.0
660000,0.033,138.6
680000,0.034,127.1
700000,0.035,131.4
720000,0.036,132.8
740000,0.037,128.2
760000,0.038,129.9
780000,0.039,131.4
800000,0.040,124.2
820000,0.041,138.6
840000,0.042,132.8
860000,0.043,132.8
880000,0.044,135.7
900000,0.045,138.6
920000,0.046,128.2
940000,0.047,137.1
960000,0.048,134.3
980000,0.049,132.8
1000000,0.050,129.9
1020000,0.051,119.9
1040000,0.052,119.9
1060000,0.053,127.1
1080000,0.054,128.5
1100000,0.055,117.3
1120000,0.056,119.9
1140000,0.057,125.6
1160000,0.058,127.1
1180000,0.059,117.0
1200000,0.060,121.3
1220000,0.061,127.1
1240000,0.062,137.1
1260000,0.063,132.8
1280000,0.064,131.3
1300000,0.065,134.3
1320000,0.066,142.9
1340000,0.067,128.5
1360000,0.068,140.0
1380000,0.069,135.7
1400000,0.070,134.3
1420000,0.071,128.5
1440000,0.072,134.3
1460000,0.073,132.8
1480000,0.074,124.2
1500000,0.075,128.5
1520000,0.076,135.7
1540000,0.077,134.3
1560000,0.078,135.7
1580000,0.079,135.7
1600000,0.080,138.6
1620000,0.081,137.1
1640000,0.082,131.3
1660000,0.083,129.9
1680000,0.084,131.4
1700000,0.085,138.6
1720000,0.086,134.3
1740000,0.087,125.6
1760000,0.088,43.6
1780000,0.089,91.1
1800000,0.090,112.7
1820000,0.091,94.1
1840000,0.092,111.2
1860000,0.093,112.7
1880000,0.094,108.4
1900000,0.095,106.9
1920000,0.096,104.0
1940000,0.097,111.2
1960000,0.098,101.2
1980000,0.099,108.4
2000000,0.100,97.2
2020000,0.101,104.0
2040000,0.102,112.7
2060000,0.103,111.2
2080000,0.104,104.0
2100000,0.105,102.6
2120000,0.106,114.1
2140000,0.107,105.5
2160000,0.108,99.7
2180000,0.109,106.5
2200000,0.110,117.0
