FPGA idle power [mW]:,3555.2

Program energy [mJ]:,11.33

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,28.5
20000,0.001,54.4
40000,0.002,41.5
60000,0.003,41.5
80000,0.004,54.4
100000,0.005,53.2
120000,0.006,50.1
140000,0.007,31.4
160000,0.008,55.9
180000,0.009,77.4
200000,0.010,77.4
220000,0.011,68.8
240000,0.012,109.1
260000,0.013,124.9
280000,0.014,101.2
300000,0.015,27.1
320000,0.016,81.8
340000,0.017,101.9
360000,0.018,96.1
380000,0.019,93.3
400000,0.020,109.1
420000,0.021,109.1
440000,0.022,126.4
460000,0.023,126.0
480000,0.024,130.7
500000,0.025,135.0
520000,0.026,123.5
540000,0.027,130.7
560000,0.028,124.9
580000,0.029,122.0
600000,0.030,130.7
620000,0.031,129.2
640000,0.032,126.0
660000,0.033,120.6
680000,0.034,120.6
700000,0.035,124.9
720000,0.036,116.3
740000,0.037,132.1
760000,0.038,120.6
780000,0.039,127.8
800000,0.040,123.5
820000,0.041,124.5
840000,0.042,117.7
860000,0.043,117.7
880000,0.044,133.6
900000,0.045,124.9
920000,0.046,119.2
940000,0.047,123.5
960000,0.048,127.8
980000,0.049,124.9
1000000,0.050,121.4
1020000,0.051,99.0
1040000,0.052,107.7
1060000,0.053,104.8
1080000,0.054,91.8
1100000,0.055,100.5
1120000,0.056,107.7
1140000,0.057,100.5
1160000,0.058,99.0
1180000,0.059,85.7
1200000,0.060,100.5
1220000,0.061,110.5
1240000,0.062,130.7
1260000,0.063,116.3
1280000,0.064,120.6
1300000,0.065,123.5
1320000,0.066,120.6
1340000,0.067,119.2
1360000,0.068,124.5
1380000,0.069,127.8
1400000,0.070,124.9
1420000,0.071,122.0
1440000,0.072,122.0
1460000,0.073,129.2
1480000,0.074,124.9
1500000,0.075,120.6
1520000,0.076,123.5
1540000,0.077,121.4
1560000,0.078,130.7
1580000,0.079,124.9
1600000,0.080,123.5
1620000,0.081,127.8
1640000,0.082,129.2
1660000,0.083,123.5
1680000,0.084,119.2
1700000,0.085,124.9
1720000,0.086,126.0
1740000,0.087,122.0
1760000,0.088,48.7
1780000,0.089,64.5
1800000,0.090,70.3
1820000,0.091,81.8
1840000,0.092,73.1
1860000,0.093,74.6
1880000,0.094,71.7
1900000,0.095,84.2
1920000,0.096,81.8
1940000,0.097,76.0
1960000,0.098,71.7
1980000,0.099,84.6
2000000,0.100,73.1
2020000,0.101,81.8
2040000,0.102,90.4
2060000,0.103,77.4
2080000,0.104,74.9
2100000,0.105,93.3
2120000,0.106,80.3
2140000,0.107,83.2
2160000,0.108,76.0
2180000,0.109,87.5
2200000,0.110,80.3
