FPGA idle power [mW]:,3567.7

Program energy [mJ]:,13.01

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,73.6
20000,0.001,108.1
40000,0.002,80.8
60000,0.003,95.2
80000,0.004,111.0
100000,0.005,121.1
120000,0.006,102.4
140000,0.007,29.9
160000,0.008,95.2
180000,0.009,102.4
200000,0.010,99.5
220000,0.011,88.0
240000,0.012,125.4
260000,0.013,129.7
280000,0.014,79.3
300000,0.015,62.1
320000,0.016,108.9
340000,0.017,123.9
360000,0.018,123.9
380000,0.019,113.9
400000,0.020,122.5
420000,0.021,129.7
440000,0.022,135.4
460000,0.023,139.8
480000,0.024,129.7
500000,0.025,138.3
520000,0.026,141.2
540000,0.027,126.8
560000,0.028,132.6
580000,0.029,136.9
600000,0.030,131.1
620000,0.031,128.2
640000,0.032,134.0
660000,0.033,131.1
680000,0.034,129.0
700000,0.035,131.1
720000,0.036,139.8
740000,0.037,134.0
760000,0.038,129.7
780000,0.039,126.8
800000,0.040,126.8
820000,0.041,132.6
840000,0.042,129.7
860000,0.043,130.6
880000,0.044,131.1
900000,0.045,139.8
920000,0.046,139.8
940000,0.047,125.4
960000,0.048,126.8
980000,0.049,134.0
1000000,0.050,131.1
1020000,0.051,123.9
1040000,0.052,101.1
1060000,0.053,122.5
1080000,0.054,118.2
1100000,0.055,119.6
1120000,0.056,113.9
1140000,0.057,116.7
1160000,0.058,118.2
1180000,0.059,118.2
1200000,0.060,112.4
1220000,0.061,125.9
1240000,0.062,132.6
1260000,0.063,136.9
1280000,0.064,131.1
1300000,0.065,129.7
1320000,0.066,132.6
1340000,0.067,134.0
1360000,0.068,131.1
1380000,0.069,121.1
1400000,0.070,129.0
1420000,0.071,134.0
1440000,0.072,123.9
1460000,0.073,131.1
1480000,0.074,136.9
1500000,0.075,129.7
1520000,0.076,131.1
1540000,0.077,141.2
1560000,0.078,139.8
1580000,0.079,125.9
1600000,0.080,132.6
1620000,0.081,138.3
1640000,0.082,128.2
1660000,0.083,135.4
1680000,0.084,126.8
1700000,0.085,134.0
1720000,0.086,138.3
1740000,0.087,122.5
1760000,0.088,17.5
1780000,0.089,96.6
1800000,0.090,102.4
1820000,0.091,95.2
1840000,0.092,93.7
1860000,0.093,100.9
1880000,0.094,99.5
1900000,0.095,106.7
1920000,0.096,103.8
1940000,0.097,99.6
1960000,0.098,96.6
1980000,0.099,108.1
2000000,0.100,92.3
2020000,0.101,93.7
2040000,0.102,106.7
2060000,0.103,109.5
2080000,0.104,99.5
2100000,0.105,95.2
2120000,0.106,98.0
2140000,0.107,109.5
2160000,0.108,106.7
2180000,0.109,85.1
2200000,0.110,102.4
