FPGA idle power [mW]:,3561.6

Program energy [mJ]:,9.03

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,26.4
20000,0.001,32.2
40000,0.002,18.9
60000,0.003,29.3
80000,0.004,48.0
100000,0.005,36.5
120000,0.006,27.9
140000,0.007,26.4
160000,0.008,53.8
180000,0.009,48.0
200000,0.010,50.9
220000,0.011,31.3
240000,0.012,56.7
260000,0.013,61.0
280000,0.014,30.8
300000,0.015,38.0
320000,0.016,88.3
340000,0.017,91.2
360000,0.018,75.4
380000,0.019,89.7
400000,0.020,93.3
420000,0.021,117.1
440000,0.022,105.6
460000,0.023,112.8
480000,0.024,118.5
500000,0.025,114.2
520000,0.026,112.8
540000,0.027,114.2
560000,0.028,107.0
580000,0.029,105.7
600000,0.030,115.6
620000,0.031,111.3
640000,0.032,105.6
660000,0.033,107.0
680000,0.034,114.2
700000,0.035,114.2
720000,0.036,109.9
740000,0.037,107.0
760000,0.038,113.4
780000,0.039,115.6
800000,0.040,121.4
820000,0.041,107.0
840000,0.042,120.0
860000,0.043,111.3
880000,0.044,117.1
900000,0.045,115.6
920000,0.046,107.0
940000,0.047,121.2
960000,0.048,114.2
980000,0.049,86.9
1000000,0.050,82.6
1020000,0.051,92.6
1040000,0.052,88.3
1060000,0.053,89.7
1080000,0.054,72.5
1100000,0.055,95.5
1120000,0.056,88.6
1140000,0.057,88.3
1160000,0.058,82.6
1180000,0.059,109.9
1200000,0.060,109.9
1220000,0.061,117.1
1240000,0.062,102.7
1260000,0.063,108.5
1280000,0.064,115.6
1300000,0.065,118.1
1320000,0.066,99.8
1340000,0.067,99.8
1360000,0.068,117.1
1380000,0.069,111.3
1400000,0.070,98.4
1420000,0.071,109.9
1440000,0.072,118.5
1460000,0.073,109.9
1480000,0.074,105.7
1500000,0.075,102.7
1520000,0.076,111.3
1540000,0.077,112.8
1560000,0.078,108.5
1580000,0.079,114.2
1600000,0.080,107.0
1620000,0.081,112.8
1640000,0.082,108.5
1660000,0.083,101.0
1680000,0.084,19.3
1700000,0.085,50.9
1720000,0.086,66.7
1740000,0.087,63.9
1760000,0.088,63.9
1780000,0.089,63.9
1800000,0.090,53.8
1820000,0.091,62.4
1840000,0.092,60.8
1860000,0.093,59.5
1880000,0.094,61.0
1900000,0.095,59.5
1920000,0.096,58.1
1940000,0.097,61.0
1960000,0.098,59.5
1980000,0.099,61.0
2000000,0.100,59.5
2020000,0.101,49.9
2040000,0.102,62.4
2060000,0.103,55.2
2080000,0.104,72.5
