FPGA idle power [mW]:,3562.7

Program energy [mJ]:,11.33

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,11.0
20000,0.001,93.0
40000,0.002,90.1
60000,0.003,42.6
80000,0.004,87.2
100000,0.005,95.3
120000,0.006,93.0
140000,0.007,82.9
160000,0.008,9.5
180000,0.009,26.8
200000,0.010,23.9
220000,0.011,26.8
240000,0.012,23.9
260000,0.013,21.0
280000,0.014,20.9
300000,0.015,23.9
320000,0.016,23.9
340000,0.017,36.9
360000,0.018,31.1
380000,0.019,41.2
400000,0.020,42.6
420000,0.021,41.2
440000,0.022,34.0
460000,0.023,30.2
480000,0.024,64.2
500000,0.025,82.9
520000,0.026,98.7
540000,0.027,98.7
560000,0.028,110.2
580000,0.029,100.2
600000,0.030,94.4
620000,0.031,103.0
640000,0.032,101.5
660000,0.033,108.8
680000,0.034,103.0
700000,0.035,97.3
720000,0.036,101.6
740000,0.037,113.1
760000,0.038,110.2
780000,0.039,95.8
800000,0.040,97.3
820000,0.041,107.7
840000,0.042,110.2
860000,0.043,85.8
880000,0.044,108.8
900000,0.045,108.8
920000,0.046,104.5
940000,0.047,104.5
960000,0.048,95.8
980000,0.049,97.3
1000000,0.050,99.9
1020000,0.051,103.0
1040000,0.052,103.0
1060000,0.053,105.9
1080000,0.054,107.4
1100000,0.055,110.2
1120000,0.056,105.9
1140000,0.057,97.3
1160000,0.058,108.8
1180000,0.059,96.8
1200000,0.060,101.6
1220000,0.061,110.2
1240000,0.062,101.6
1260000,0.063,104.5
1280000,0.064,101.6
1300000,0.065,101.6
1320000,0.066,105.9
1340000,0.067,105.9
1360000,0.068,107.7
1380000,0.069,107.4
1400000,0.070,103.0
1420000,0.071,100.2
1440000,0.072,107.4
1460000,0.073,105.9
1480000,0.074,105.9
1500000,0.075,100.2
1520000,0.076,93.0
1540000,0.077,110.8
1560000,0.078,120.3
1580000,0.079,101.6
1600000,0.080,101.6
1620000,0.081,110.2
1640000,0.082,113.1
1660000,0.083,107.4
1680000,0.084,93.0
1700000,0.085,103.0
1720000,0.086,115.4
1740000,0.087,98.7
1760000,0.088,100.2
1780000,0.089,97.3
1800000,0.090,94.4
1820000,0.091,110.2
1840000,0.092,95.8
1860000,0.093,104.5
1880000,0.094,110.2
1900000,0.095,112.3
1920000,0.096,94.4
1940000,0.097,95.8
1960000,0.098,110.2
1980000,0.099,110.2
2000000,0.100,98.7
2020000,0.101,105.9
2040000,0.102,116.0
2060000,0.103,103.0
2080000,0.104,84.4
2100000,0.105,28.2
2120000,0.106,74.3
2140000,0.107,91.5
2160000,0.108,91.5
2180000,0.109,78.6
2200000,0.110,85.8
2220000,0.111,91.5
2240000,0.112,85.8
2260000,0.113,92.2
2280000,0.114,88.6
2300000,0.115,91.5
2320000,0.116,91.5
2340000,0.117,61.3
2360000,0.118,90.1
2380000,0.119,100.2
2400000,0.120,91.5
2420000,0.121,88.6
2440000,0.122,95.3
2460000,0.123,84.3
2480000,0.124,84.3
2500000,0.125,84.3
2520000,0.126,91.5
2540000,0.127,98.7
