FPGA idle power [mW]:,3554.8

Program energy [mJ]:,9.64

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,33.2
20000,0.001,56.3
40000,0.002,40.4
60000,0.003,31.9
80000,0.004,54.8
100000,0.005,57.7
120000,0.006,53.4
140000,0.007,34.7
160000,0.008,20.3
180000,0.009,21.7
200000,0.010,17.4
220000,0.011,21.7
240000,0.012,27.3
260000,0.013,14.5
280000,0.014,27.5
300000,0.015,26.1
320000,0.016,27.5
340000,0.017,40.4
360000,0.018,40.4
380000,0.019,37.6
400000,0.020,31.8
420000,0.021,36.6
440000,0.022,34.7
460000,0.023,16.0
480000,0.024,66.3
500000,0.025,85.0
520000,0.026,89.4
540000,0.027,83.6
560000,0.028,96.5
580000,0.029,90.8
600000,0.030,84.6
620000,0.031,100.9
640000,0.032,76.4
660000,0.033,83.6
680000,0.034,86.5
700000,0.035,93.7
720000,0.036,87.9
740000,0.037,87.9
760000,0.038,93.7
780000,0.039,95.4
800000,0.040,85.0
820000,0.041,92.2
840000,0.042,100.9
860000,0.043,90.8
880000,0.044,90.8
900000,0.045,92.2
920000,0.046,90.8
940000,0.047,85.0
960000,0.048,83.0
980000,0.049,86.5
1000000,0.050,100.9
1020000,0.051,95.1
1040000,0.052,96.5
1060000,0.053,89.4
1080000,0.054,90.8
1100000,0.055,92.2
1120000,0.056,85.0
1140000,0.057,89.2
1160000,0.058,92.2
1180000,0.059,89.4
1200000,0.060,89.4
1220000,0.061,86.5
1240000,0.062,82.2
1260000,0.063,93.7
1280000,0.064,93.7
1300000,0.065,82.2
1320000,0.066,89.2
1340000,0.067,100.9
1360000,0.068,90.8
1380000,0.069,92.2
1400000,0.070,83.6
1420000,0.071,83.6
1440000,0.072,87.9
1460000,0.073,85.0
1480000,0.074,95.1
1500000,0.075,98.5
1520000,0.076,95.1
1540000,0.077,95.1
1560000,0.078,85.0
1580000,0.079,99.4
1600000,0.080,85.0
1620000,0.081,79.3
1640000,0.082,100.9
1660000,0.083,98.0
1680000,0.084,89.2
1700000,0.085,93.7
1720000,0.086,96.5
1740000,0.087,85.0
1760000,0.088,89.4
1780000,0.089,89.4
1800000,0.090,87.9
1820000,0.091,89.4
1840000,0.092,98.0
1860000,0.093,86.1
1880000,0.094,82.2
1900000,0.095,92.2
1920000,0.096,93.7
1940000,0.097,89.4
1960000,0.098,89.4
1980000,0.099,103.7
2000000,0.100,110.9
2020000,0.101,87.9
2040000,0.102,86.1
2060000,0.103,86.5
2080000,0.104,72.1
2100000,0.105,26.1
2120000,0.106,64.9
2140000,0.107,72.1
2160000,0.108,73.5
2180000,0.109,67.8
2200000,0.110,67.8
2220000,0.111,62.9
2240000,0.112,69.2
2260000,0.113,75.0
2280000,0.114,64.9
2300000,0.115,62.0
2320000,0.116,69.2
2340000,0.117,72.1
2360000,0.118,70.7
2380000,0.119,62.0
2400000,0.120,64.5
2420000,0.121,72.1
2440000,0.122,66.3
2460000,0.123,75.0
2480000,0.124,76.4
2500000,0.125,76.4
2520000,0.126,62.0
2540000,0.127,76.4
