FPGA idle power [mW]:,3563.1

Program energy [mJ]:,11.30

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,55.2
20000,0.001,76.7
40000,0.002,40.8
60000,0.003,69.5
80000,0.004,68.1
100000,0.005,52.3
120000,0.006,19.0
140000,0.007,72.4
160000,0.008,82.5
180000,0.009,81.1
200000,0.010,65.2
220000,0.011,111.3
240000,0.012,105.5
260000,0.013,52.3
280000,0.014,50.8
300000,0.015,91.8
320000,0.016,101.2
340000,0.017,111.3
360000,0.018,105.5
380000,0.019,101.2
400000,0.020,119.9
420000,0.021,130.0
440000,0.022,121.3
460000,0.023,121.3
480000,0.024,129.0
500000,0.025,130.0
520000,0.026,121.3
540000,0.027,131.4
560000,0.028,130.0
580000,0.029,132.8
600000,0.030,122.8
620000,0.031,127.1
640000,0.032,121.3
660000,0.033,119.7
680000,0.034,128.5
700000,0.035,119.9
720000,0.036,118.5
740000,0.037,118.5
760000,0.038,124.2
780000,0.039,122.8
800000,0.040,111.3
820000,0.041,122.8
840000,0.042,121.2
860000,0.043,122.8
880000,0.044,127.1
900000,0.045,121.3
920000,0.046,122.8
940000,0.047,102.6
960000,0.048,105.5
980000,0.049,118.5
1000000,0.050,108.4
1020000,0.051,110.4
1040000,0.052,111.3
1060000,0.053,109.8
1080000,0.054,115.6
1100000,0.055,104.1
1120000,0.056,102.6
1140000,0.057,122.8
1160000,0.058,130.0
1180000,0.059,131.4
1200000,0.060,129.0
1220000,0.061,128.5
1240000,0.062,130.0
1260000,0.063,119.9
1280000,0.064,130.0
1300000,0.065,131.4
1320000,0.066,132.8
1340000,0.067,124.2
1360000,0.068,121.3
1380000,0.069,132.1
1400000,0.070,125.7
1420000,0.071,118.5
1440000,0.072,122.8
1460000,0.073,124.2
1480000,0.074,125.7
1500000,0.075,125.7
1520000,0.076,119.9
1540000,0.077,119.9
1560000,0.078,129.0
1580000,0.079,124.2
1600000,0.080,121.3
1620000,0.081,115.6
1640000,0.082,33.6
1660000,0.083,102.6
1680000,0.084,94.0
1700000,0.085,101.2
1720000,0.086,104.1
1740000,0.087,107.3
1760000,0.088,89.7
1780000,0.089,112.7
1800000,0.090,112.7
1820000,0.091,111.3
1840000,0.092,104.1
1860000,0.093,104.1
1880000,0.094,98.3
1900000,0.095,112.7
1920000,0.096,98.0
1940000,0.097,105.5
1960000,0.098,105.5
1980000,0.099,105.5
2000000,0.100,104.1
2020000,0.101,107.0
2040000,0.102,108.4
2060000,0.103,107.0
