FPGA idle power [mW]:,3556.7

Program energy [mJ]:,10.17

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,11.2
20000,0.001,47.2
40000,0.002,41.4
60000,0.003,48.6
80000,0.004,50.1
100000,0.005,55.8
120000,0.006,28.5
140000,0.007,52.9
160000,0.008,67.3
180000,0.009,70.2
200000,0.010,47.2
220000,0.011,90.3
240000,0.012,100.4
260000,0.013,73.1
280000,0.014,32.8
300000,0.015,79.6
320000,0.016,94.6
340000,0.017,94.6
360000,0.018,94.6
380000,0.019,101.8
400000,0.020,114.8
420000,0.021,111.9
440000,0.022,114.8
460000,0.023,116.2
480000,0.024,119.9
500000,0.025,119.1
520000,0.026,106.2
540000,0.027,123.4
560000,0.028,117.7
580000,0.029,117.7
600000,0.030,124.9
620000,0.031,117.7
640000,0.032,119.1
660000,0.033,121.4
680000,0.034,117.7
700000,0.035,107.6
720000,0.036,111.9
740000,0.037,120.5
760000,0.038,103.3
780000,0.039,117.7
800000,0.040,119.1
820000,0.041,123.4
840000,0.042,113.7
860000,0.043,114.8
880000,0.044,110.5
900000,0.045,117.7
920000,0.046,119.1
940000,0.047,101.8
960000,0.048,93.2
980000,0.049,97.5
1000000,0.050,103.3
1020000,0.051,81.1
1040000,0.052,101.8
1060000,0.053,101.8
1080000,0.054,101.8
1100000,0.055,99.0
1120000,0.056,88.9
1140000,0.057,104.7
1160000,0.058,116.2
1180000,0.059,114.8
1200000,0.060,126.1
1220000,0.061,120.5
1240000,0.062,119.1
1260000,0.063,126.3
1280000,0.064,122.0
1300000,0.065,122.0
1320000,0.066,116.2
1340000,0.067,110.5
1360000,0.068,123.4
1380000,0.069,121.4
1400000,0.070,117.7
1420000,0.071,116.2
1440000,0.072,113.4
1460000,0.073,117.7
1480000,0.074,117.7
1500000,0.075,119.1
1520000,0.076,117.7
1540000,0.077,123.4
1560000,0.078,121.4
1580000,0.079,104.7
1600000,0.080,113.4
1620000,0.081,119.1
1640000,0.082,48.6
1660000,0.083,55.8
1680000,0.084,75.9
1700000,0.085,80.3
1720000,0.086,83.1
1740000,0.087,87.3
1760000,0.088,81.7
1780000,0.089,86.0
1800000,0.090,87.5
1820000,0.091,90.3
1840000,0.092,68.8
1860000,0.093,78.8
1880000,0.094,88.9
1900000,0.095,88.9
1920000,0.096,71.9
1940000,0.097,77.4
1960000,0.098,87.5
1980000,0.099,78.8
2000000,0.100,71.6
2020000,0.101,83.1
2040000,0.102,88.9
2060000,0.103,84.6
2080000,0.104,80.3
