FPGA idle power [mW]:,3571.8

Program energy [mJ]:,10.23

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,1.9
20000,0.001,44.4
40000,0.002,36.4
60000,0.003,26.3
80000,0.004,33.5
100000,0.005,47.9
120000,0.006,43.6
140000,0.007,26.3
160000,0.008,56.5
180000,0.009,49.3
200000,0.010,55.2
220000,0.011,53.7
240000,0.012,60.8
260000,0.013,73.8
280000,0.014,58.0
300000,0.015,23.4
320000,0.016,92.5
340000,0.017,99.7
360000,0.018,104.0
380000,0.019,103.2
400000,0.020,111.2
420000,0.021,112.6
440000,0.022,122.7
460000,0.023,122.7
480000,0.024,121.3
500000,0.025,117.0
520000,0.026,118.4
540000,0.027,118.4
560000,0.028,124.9
580000,0.029,121.3
600000,0.030,111.2
620000,0.031,119.8
640000,0.032,125.6
660000,0.033,122.7
680000,0.034,108.3
700000,0.035,117.0
720000,0.036,122.7
740000,0.037,117.2
760000,0.038,114.1
780000,0.039,122.7
800000,0.040,121.3
820000,0.041,118.4
840000,0.042,114.1
860000,0.043,114.1
880000,0.044,121.3
900000,0.045,125.6
920000,0.046,112.5
940000,0.047,122.7
960000,0.048,122.7
980000,0.049,111.2
1000000,0.050,104.0
1020000,0.051,95.4
1040000,0.052,109.8
1060000,0.053,98.3
1080000,0.054,93.9
1100000,0.055,114.1
1120000,0.056,105.4
1140000,0.057,99.7
1160000,0.058,101.1
1180000,0.059,115.5
1200000,0.060,115.5
1220000,0.061,115.5
1240000,0.062,118.4
1260000,0.063,125.6
1280000,0.064,129.6
1300000,0.065,114.1
1320000,0.066,119.8
1340000,0.067,119.8
1360000,0.068,121.3
1380000,0.069,119.8
1400000,0.070,109.8
1420000,0.071,115.5
1440000,0.072,117.0
1460000,0.073,120.3
1480000,0.074,117.0
1500000,0.075,114.1
1520000,0.076,119.8
1540000,0.077,117.0
1560000,0.078,112.6
1580000,0.079,117.0
1600000,0.080,127.0
1620000,0.081,118.4
1640000,0.082,104.8
1660000,0.083,114.1
1680000,0.084,59.4
1700000,0.085,36.4
1720000,0.086,78.1
1740000,0.087,73.8
1760000,0.088,83.9
1780000,0.089,78.1
1800000,0.090,70.9
1820000,0.091,80.0
1840000,0.092,81.0
1860000,0.093,86.7
1880000,0.094,89.6
1900000,0.095,72.4
1920000,0.096,78.1
1940000,0.097,88.2
1960000,0.098,81.0
1980000,0.099,86.7
2000000,0.100,73.8
2020000,0.101,83.9
2040000,0.102,79.5
2060000,0.103,75.2
2080000,0.104,88.2
2100000,0.105,91.1
