FPGA idle power [mW]:,3582.1

Program energy [mJ]:,11.04

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,13.1
20000,0.001,57.7
40000,0.002,39.0
60000,0.003,24.7
80000,0.004,56.3
100000,0.005,50.5
120000,0.006,47.7
140000,0.007,26.1
160000,0.008,60.4
180000,0.009,80.8
200000,0.010,73.6
220000,0.011,66.4
240000,0.012,89.4
260000,0.013,96.6
280000,0.014,69.2
300000,0.015,18.9
320000,0.016,103.8
340000,0.017,116.2
360000,0.018,112.4
380000,0.019,103.8
400000,0.020,116.7
420000,0.021,123.9
440000,0.022,122.5
460000,0.023,122.5
480000,0.024,126.8
500000,0.025,126.8
520000,0.026,120.8
540000,0.027,125.4
560000,0.028,123.9
580000,0.029,123.9
600000,0.030,122.5
620000,0.031,121.0
640000,0.032,121.0
660000,0.033,116.7
680000,0.034,129.7
700000,0.035,128.6
720000,0.036,116.7
740000,0.037,123.9
760000,0.038,128.2
780000,0.039,113.8
800000,0.040,126.8
820000,0.041,116.7
840000,0.042,125.4
860000,0.043,126.8
880000,0.044,127.0
900000,0.045,119.6
920000,0.046,129.7
940000,0.047,121.0
960000,0.048,128.2
980000,0.049,108.1
1000000,0.050,106.7
1020000,0.051,106.7
1040000,0.052,115.3
1060000,0.053,110.0
1080000,0.054,111.0
1100000,0.055,115.3
1120000,0.056,109.5
1140000,0.057,112.4
1160000,0.058,112.4
1180000,0.059,122.5
1200000,0.060,119.6
1220000,0.061,123.9
1240000,0.062,125.5
1260000,0.063,119.6
1280000,0.064,122.5
1300000,0.065,129.7
1320000,0.066,128.2
1340000,0.067,122.5
1360000,0.068,118.2
1380000,0.069,125.4
1400000,0.070,119.6
1420000,0.071,120.8
1440000,0.072,121.0
1460000,0.073,125.4
1480000,0.074,122.5
1500000,0.075,126.8
1520000,0.076,115.3
1540000,0.077,125.4
1560000,0.078,119.6
1580000,0.079,125.4
1600000,0.080,114.6
1620000,0.081,121.0
1640000,0.082,122.5
1660000,0.083,113.8
1680000,0.084,46.2
1700000,0.085,59.2
1720000,0.086,95.1
1740000,0.087,90.8
1760000,0.088,83.6
1780000,0.089,100.7
1800000,0.090,92.3
1820000,0.091,96.6
1840000,0.092,93.7
1860000,0.093,98.0
1880000,0.094,89.4
1900000,0.095,100.9
1920000,0.096,79.3
1940000,0.097,99.5
1960000,0.098,91.4
1980000,0.099,98.0
2000000,0.100,93.7
2020000,0.101,98.0
2040000,0.102,95.1
2060000,0.103,100.9
2080000,0.104,96.6
2100000,0.105,95.1
