FPGA idle power [mW]:,3572.1

Program energy [mJ]:,12.50

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,85.0
20000,0.001,108.0
40000,0.002,82.1
60000,0.003,93.6
80000,0.004,106.6
100000,0.005,98.3
120000,0.006,102.3
140000,0.007,34.7
160000,0.008,82.1
180000,0.009,89.3
200000,0.010,87.9
220000,0.011,86.4
240000,0.012,118.1
260000,0.013,119.5
280000,0.014,96.7
300000,0.015,33.2
320000,0.016,90.8
340000,0.017,102.3
360000,0.018,90.8
380000,0.019,102.3
400000,0.020,110.9
420000,0.021,106.6
440000,0.022,115.2
460000,0.023,110.7
480000,0.024,119.5
500000,0.025,118.1
520000,0.026,108.0
540000,0.027,125.3
560000,0.028,116.7
580000,0.029,123.8
600000,0.030,121.0
620000,0.031,113.8
640000,0.032,112.2
660000,0.033,113.8
680000,0.034,100.8
700000,0.035,100.8
720000,0.036,100.8
740000,0.037,102.3
760000,0.038,108.0
780000,0.039,98.0
800000,0.040,99.4
820000,0.041,106.0
840000,0.042,109.5
860000,0.043,99.4
880000,0.044,109.5
900000,0.045,118.1
920000,0.046,116.7
940000,0.047,116.7
960000,0.048,118.1
980000,0.049,116.7
1000000,0.050,115.3
1020000,0.051,119.5
1040000,0.052,118.1
1060000,0.053,118.1
1080000,0.054,102.3
1100000,0.055,116.7
1120000,0.056,100.8
1140000,0.057,106.6
1160000,0.058,108.0
1180000,0.059,106.0
1200000,0.060,112.3
1220000,0.061,113.8
1240000,0.062,105.1
1260000,0.063,100.8
1280000,0.064,99.4
1300000,0.065,108.0
1320000,0.066,116.7
1340000,0.067,103.7
1360000,0.068,123.1
1380000,0.069,121.0
1400000,0.070,115.2
1420000,0.071,106.6
1440000,0.072,123.8
1460000,0.073,116.7
1480000,0.074,116.7
1500000,0.075,106.6
1520000,0.076,108.0
1540000,0.077,113.8
1560000,0.078,115.2
1580000,0.079,99.4
1600000,0.080,110.9
1620000,0.081,96.5
1640000,0.082,115.2
1660000,0.083,98.0
1680000,0.084,96.5
1700000,0.085,108.0
1720000,0.086,110.7
1740000,0.087,98.0
1760000,0.088,112.3
1780000,0.089,119.5
1800000,0.090,119.5
1820000,0.091,108.0
1840000,0.092,113.8
1860000,0.093,119.5
1880000,0.094,112.3
1900000,0.095,75.0
1920000,0.096,51.9
1940000,0.097,108.0
1960000,0.098,100.8
1980000,0.099,102.3
2000000,0.100,99.4
2020000,0.101,102.3
2040000,0.102,112.3
2060000,0.103,96.5
2080000,0.104,96.7
2100000,0.105,103.7
2120000,0.106,105.1
2140000,0.107,102.3
2160000,0.108,93.6
2180000,0.109,103.7
2200000,0.110,108.0
2220000,0.111,106.6
2240000,0.112,100.8
2260000,0.113,104.5
2280000,0.114,95.1
2300000,0.115,98.0
2320000,0.116,99.4
2340000,0.117,103.7
2360000,0.118,99.4
