FPGA idle power [mW]:,3566.8

Program energy [mJ]:,9.32

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,4.0
20000,0.001,46.3
40000,0.002,37.1
60000,0.003,16.9
80000,0.004,15.5
100000,0.005,42.8
120000,0.006,37.1
140000,0.007,29.9
160000,0.008,25.6
180000,0.009,31.3
200000,0.010,29.2
220000,0.011,31.3
240000,0.012,27.0
260000,0.013,25.6
280000,0.014,27.0
300000,0.015,18.4
320000,0.016,22.7
340000,0.017,19.8
360000,0.018,14.1
380000,0.019,16.8
400000,0.020,18.4
420000,0.021,8.3
440000,0.022,21.2
460000,0.023,16.9
480000,0.024,11.2
500000,0.025,18.4
520000,0.026,15.5
540000,0.027,65.8
560000,0.028,92.7
580000,0.029,100.4
600000,0.030,96.1
620000,0.031,91.7
640000,0.032,100.4
660000,0.033,117.6
680000,0.034,113.3
700000,0.035,104.7
720000,0.036,111.9
740000,0.037,112.9
760000,0.038,103.3
780000,0.039,113.3
800000,0.040,114.8
820000,0.041,113.3
840000,0.042,91.7
860000,0.043,98.9
880000,0.044,81.7
900000,0.045,88.9
920000,0.046,94.3
940000,0.047,90.3
960000,0.048,96.1
980000,0.049,109.0
1000000,0.050,94.6
1020000,0.051,87.4
1040000,0.052,100.4
1060000,0.053,110.4
1080000,0.054,116.2
1100000,0.055,111.3
1120000,0.056,109.0
1140000,0.057,114.8
1160000,0.058,120.5
1180000,0.059,113.3
1200000,0.060,109.0
1220000,0.061,104.7
1240000,0.062,91.7
1260000,0.063,94.6
1280000,0.064,80.3
1300000,0.065,94.6
1320000,0.066,96.1
1340000,0.067,90.3
1360000,0.068,84.5
1380000,0.069,94.6
1400000,0.070,90.3
1420000,0.071,87.4
1440000,0.072,100.4
1460000,0.073,106.7
1480000,0.074,114.8
1500000,0.075,110.4
1520000,0.076,111.9
1540000,0.077,110.4
1560000,0.078,107.6
1580000,0.079,106.1
1600000,0.080,104.7
1620000,0.081,100.4
1640000,0.082,100.5
1660000,0.083,96.1
1680000,0.084,93.2
1700000,0.085,84.5
1720000,0.086,83.1
1740000,0.087,97.5
1760000,0.088,86.0
1780000,0.089,80.2
1800000,0.090,97.5
1820000,0.091,94.3
1840000,0.092,110.4
1860000,0.093,106.1
1880000,0.094,113.3
1900000,0.095,117.6
1920000,0.096,94.6
1940000,0.097,110.4
1960000,0.098,40.0
1980000,0.099,18.4
2000000,0.100,69.5
2020000,0.101,74.5
2040000,0.102,75.9
2060000,0.103,75.9
2080000,0.104,70.2
2100000,0.105,63.0
2120000,0.106,65.8
2140000,0.107,71.6
2160000,0.108,74.5
2180000,0.109,74.1
2200000,0.110,68.7
2220000,0.111,60.1
2240000,0.112,61.5
2260000,0.113,65.8
2280000,0.114,81.7
2300000,0.115,78.8
2320000,0.116,74.5
2340000,0.117,63.0
2360000,0.118,81.9
2380000,0.119,88.9
2400000,0.120,52.9
