FPGA idle power [mW]:,3563.2

Program energy [mJ]:,14.58

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,26.3
20000,0.001,98.2
40000,0.002,82.4
60000,0.003,83.8
80000,0.004,82.4
100000,0.005,92.5
120000,0.006,88.1
140000,0.007,43.6
160000,0.008,75.2
180000,0.009,114.0
200000,0.010,112.6
220000,0.011,97.9
240000,0.012,122.7
260000,0.013,139.9
280000,0.014,119.8
300000,0.015,42.1
320000,0.016,132.7
340000,0.017,137.1
360000,0.018,142.8
380000,0.019,137.1
400000,0.020,149.0
420000,0.021,147.1
440000,0.022,145.7
460000,0.023,139.9
480000,0.024,145.7
500000,0.025,151.5
520000,0.026,137.1
540000,0.027,142.8
560000,0.028,142.8
580000,0.029,138.2
600000,0.030,135.6
620000,0.031,141.4
640000,0.032,141.4
660000,0.033,134.2
680000,0.034,145.7
700000,0.035,142.8
720000,0.036,137.1
740000,0.037,144.3
760000,0.038,141.3
780000,0.039,142.8
800000,0.040,135.6
820000,0.041,142.8
840000,0.042,147.1
860000,0.043,144.3
880000,0.044,144.3
900000,0.045,148.6
920000,0.046,138.5
940000,0.047,142.8
960000,0.048,147.1
980000,0.049,148.6
1000000,0.050,141.4
1020000,0.051,141.4
1040000,0.052,137.1
1060000,0.053,144.3
1080000,0.054,134.2
1100000,0.055,132.7
1120000,0.056,141.3
1140000,0.057,139.9
1160000,0.058,139.9
1180000,0.059,145.7
1200000,0.060,139.9
1220000,0.061,142.8
1240000,0.062,141.4
1260000,0.063,135.6
1280000,0.064,147.1
1300000,0.065,142.8
1320000,0.066,139.9
1340000,0.067,129.9
1360000,0.068,141.4
1380000,0.069,137.1
1400000,0.070,135.6
1420000,0.071,139.9
1440000,0.072,144.3
1460000,0.073,131.3
1480000,0.074,128.9
1500000,0.075,127.0
1520000,0.076,121.2
1540000,0.077,124.1
1560000,0.078,127.0
1580000,0.079,124.1
1600000,0.080,125.6
1620000,0.081,128.4
1640000,0.082,124.1
1660000,0.083,122.7
1680000,0.084,129.9
1700000,0.085,139.9
1720000,0.086,144.3
1740000,0.087,138.5
1760000,0.088,145.7
1780000,0.089,138.5
1800000,0.090,144.3
1820000,0.091,138.5
1840000,0.092,141.3
1860000,0.093,145.7
1880000,0.094,128.4
1900000,0.095,42.1
1920000,0.096,102.5
1940000,0.097,104.0
1960000,0.098,96.8
1980000,0.099,105.4
2000000,0.100,106.9
2020000,0.101,99.4
2040000,0.102,105.4
2060000,0.103,104.0
2080000,0.104,104.0
2100000,0.105,109.7
2120000,0.106,101.1
2140000,0.107,95.3
2160000,0.108,98.2
2180000,0.109,99.7
2200000,0.110,94.8
2220000,0.111,96.8
2240000,0.112,105.4
2260000,0.113,114.0
2280000,0.114,106.9
2300000,0.115,91.0
2320000,0.116,98.2
