FPGA idle power [mW]:,3565.0

Program energy [mJ]:,12.36

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,48.9
20000,0.001,76.3
40000,0.002,37.4
60000,0.003,88.3
80000,0.004,89.2
100000,0.005,73.4
120000,0.006,24.5
140000,0.007,61.9
160000,0.008,95.0
180000,0.009,73.4
200000,0.010,63.3
220000,0.011,96.4
240000,0.012,111.6
260000,0.013,84.9
280000,0.014,28.8
300000,0.015,110.8
320000,0.016,113.7
340000,0.017,122.3
360000,0.018,106.5
380000,0.019,115.1
400000,0.020,122.3
420000,0.021,134.8
440000,0.022,135.3
460000,0.023,132.4
480000,0.024,126.6
500000,0.025,130.9
520000,0.026,123.8
540000,0.027,135.3
560000,0.028,139.6
580000,0.029,126.6
600000,0.030,114.7
620000,0.031,113.7
640000,0.032,120.9
660000,0.033,118.0
680000,0.034,109.4
700000,0.035,120.9
720000,0.036,128.1
740000,0.037,113.7
760000,0.038,115.1
780000,0.039,125.5
800000,0.040,132.4
820000,0.041,128.1
840000,0.042,128.1
860000,0.043,136.7
880000,0.044,141.0
900000,0.045,136.7
920000,0.046,130.9
940000,0.047,125.2
960000,0.048,133.3
980000,0.049,129.5
1000000,0.050,109.4
1020000,0.051,128.1
1040000,0.052,126.6
1060000,0.053,125.2
1080000,0.054,106.5
1100000,0.055,119.4
1120000,0.056,116.6
1140000,0.057,114.7
1160000,0.058,115.1
1180000,0.059,118.0
1200000,0.060,130.9
1220000,0.061,132.4
1240000,0.062,139.6
1260000,0.063,136.7
1280000,0.064,130.9
1300000,0.065,132.4
1320000,0.066,127.1
1340000,0.067,132.4
1360000,0.068,136.7
1380000,0.069,133.8
1400000,0.070,116.6
1420000,0.071,112.2
1440000,0.072,123.8
1460000,0.073,118.0
1480000,0.074,107.9
1500000,0.075,130.2
1520000,0.076,130.9
1540000,0.077,123.8
1560000,0.078,119.4
1580000,0.079,118.0
1600000,0.080,135.3
1620000,0.081,135.3
1640000,0.082,130.9
1660000,0.083,135.3
1680000,0.084,141.0
1700000,0.085,136.7
1720000,0.086,129.5
1740000,0.087,64.8
1760000,0.088,69.1
1780000,0.089,113.7
1800000,0.090,97.9
1820000,0.091,107.9
1840000,0.092,100.7
1860000,0.093,102.3
1880000,0.094,99.3
1900000,0.095,97.9
1920000,0.096,100.7
1940000,0.097,102.2
1960000,0.098,96.4
1980000,0.099,100.7
2000000,0.100,99.3
2020000,0.101,103.6
2040000,0.102,89.9
2060000,0.103,107.9
2080000,0.104,106.5
2100000,0.105,95.0
2120000,0.106,93.5
2140000,0.107,105.1
2160000,0.108,107.9
2180000,0.109,107.9
